0	2.35132E-13	-31.6	-20.2546
0.00194174783276663	-0.0613588	-31.5994	-20.2697
0.00388349566553327	-0.122715	-31.5976	-20.2829
0.0058252434982999	-0.184067	-31.5946	-20.2943
0.00776699133106654	-0.245412	-31.5905	-20.3039
0.00970873916383317	-0.306748	-31.5851	-20.3116
0.0116504869965998	-0.368072	-31.5786	-20.3176
0.0135922348293664	-0.429383	-31.5709	-20.3218
0.0155339826621331	-0.490677	-31.5619	-20.3242
0.0174757304948997	-0.551952	-31.5518	-20.325
0.0194174783276663	-0.613207	-31.5405	-20.3241
0.021359226160433	-0.674439	-31.528	-20.3216
0.0233009739931996	-0.735646	-31.5144	-20.3175
0.0252427218259662	-0.796824	-31.4995	-20.3118
0.0271844696587329	-0.857973	-31.4835	-20.3045
0.0291262174914995	-0.91909	-31.4663	-20.2957
0.0310679653242661	-0.980171	-31.4478	-20.2854
0.0330097131570328	-1.04122	-31.4282	-20.2736
0.0349514609897994	-1.10222	-31.4075	-20.2604
0.0368932088225661	-1.16319	-31.3855	-20.2458
0.0388349566553327	-1.22411	-31.3624	-20.2299
0.0407767044880993	-1.28498	-31.338	-20.2125
0.042718452320866	-1.34581	-31.3125	-20.1939
0.0446602001536326	-1.40658	-31.2858	-20.1739
0.0466019479863992	-1.4673	-31.258	-20.1527
0.0485436958191659	-1.52797	-31.2289	-20.1303
0.0504854436519325	-1.58858	-31.1987	-20.1067
0.0524271914846991	-1.64913	-31.1673	-20.0819
0.0543689393174658	-1.70962	-31.1348	-20.0559
0.0563106871502324	-1.77004	-31.101	-20.0289
0.058252434982999	-1.8304	-31.0661	-20.0007
0.0601941828157657	-1.89069	-31.0301	-19.9715
0.0621359306485323	-1.9509	-30.9928	-19.9413
0.0640776784812989	-2.01105	-30.9544	-19.91
0.0660194263140656	-2.07111	-30.9148	-19.8778
0.0679611741468322	-2.1311	-30.8741	-19.8446
0.0699029219795988	-2.19101	-30.8322	-19.8106
0.0718446698123655	-2.25084	-30.7891	-19.7756
0.0737864176451321	-2.31058	-30.7449	-19.7398
0.0757281654778987	-2.37024	-30.6995	-19.7031
0.0776699133106654	-2.4298	-30.653	-19.6656
0.079611661143432	-2.48928	-30.6053	-19.6273
0.0815534089761986	-2.54866	-30.5565	-19.5882
0.0834951568089653	-2.60794	-30.5065	-19.5485
0.0854369046417319	-2.66713	-30.4553	-19.508
0.0873786524744985	-2.72621	-30.403	-19.4668
0.0893204003072652	-2.7852	-30.3496	-19.4249
0.0912621481400318	-2.84408	-30.295	-19.3824
0.0932038959727984	-2.90285	-30.2393	-19.3393
0.0951456438055651	-2.96151	-30.1825	-19.2956
0.0970873916383317	-3.02006	-30.1245	-19.2513
0.0990291394710983	-3.0785	-30.0653	-19.2065
0.100970887303865	-3.13682	-30.0051	-19.1611
0.102912635136632	-3.19502	-29.9437	-19.1153
0.104854382969398	-3.2531	-29.8812	-19.0689
0.106796130802165	-3.31106	-29.8176	-19.0221
0.108737878634932	-3.3689	-29.7528	-18.9748
0.110679626467698	-3.42661	-29.6869	-18.9271
0.112621374300465	-3.48419	-29.6199	-18.879
0.114563122133231	-3.54164	-29.5518	-18.8305
0.116504869965998	-3.59895	-29.4826	-18.7816
0.118446617798765	-3.65613	-29.4122	-18.7324
0.120388365631531	-3.71317	-29.3408	-18.6828
0.122330113464298	-3.77007	-29.2682	-18.6329
0.124271861297065	-3.82683	-29.1946	-18.5827
0.126213609129831	-3.88345	-29.1198	-18.5323
0.128155356962598	-3.93992	-29.044	-18.4815
0.130097104795364	-3.99624	-28.9671	-18.4305
0.132038852628131	-4.05241	-28.889	-18.3793
0.133980600460898	-4.10843	-28.8099	-18.3279
0.135922348293664	-4.1643	-28.7297	-18.2762
0.137864096126431	-4.22	-28.6484	-18.2243
0.139805843959198	-4.27555	-28.5661	-18.1723
0.141747591791964	-4.33094	-28.4826	-18.1201
0.143689339624731	-4.38616	-28.3981	-18.0677
0.145631087457498	-4.44122	-28.3125	-18.0152
0.147572835290264	-4.49611	-28.2259	-17.9626
0.149514583123031	-4.55084	-28.1382	-17.9098
0.151456330955797	-4.60539	-28.0494	-17.857
0.153398078788564	-4.65976	-27.9596	-17.804
0.155339826621331	-4.71397	-27.8687	-17.751
0.157281574454097	-4.76799	-27.7768	-17.6978
0.159223322286864	-4.82184	-27.6838	-17.6447
0.161165070119631	-4.8755	-27.5898	-17.5914
0.163106817952397	-4.92898	-27.4947	-17.5382
0.165048565785164	-4.98228	-27.3987	-17.4848
0.166990313617931	-5.03538	-27.3015	-17.4315
0.168932061450697	-5.0883	-27.2034	-17.3781
0.170873809283464	-5.14103	-27.1042	-17.3248
0.17281555711623	-5.19356	-27.004	-17.2714
0.174757304948997	-5.2459	-26.9028	-17.218
0.176699052781764	-5.29804	-26.8006	-17.1647
0.17864080061453	-5.34998	-26.6974	-17.1114
0.180582548447297	-5.40171	-26.5931	-17.0581
0.182524296280064	-5.45325	-26.4879	-17.0048
0.18446604411283	-5.50458	-26.3817	-16.9516
0.186407791945597	-5.5557	-26.2744	-16.8984
0.188349539778364	-5.60662	-26.1662	-16.8453
0.19029128761113	-5.65732	-26.057	-16.7922
0.192233035443897	-5.70781	-25.9468	-16.7392
0.194174783276663	-5.75808	-25.8357	-16.6862
0.19611653110943	-5.80814	-25.7235	-16.6334
0.198058278942197	-5.85798	-25.6104	-16.5806
0.200000026774963	-5.9076	-25.4964	-16.5279
0.20194177460773	-5.95699	-25.3814	-16.4752
0.203883522440497	-6.00616	-25.2654	-16.4227
0.205825270273263	-6.05511	-25.1484	-16.3702
0.20776701810603	-6.10383	-25.0306	-16.3179
0.209708765938797	-6.15232	-24.9117	-16.2656
0.211650513771563	-6.20057	-24.792	-16.2135
0.21359226160433	-6.24859	-24.6713	-16.1614
0.215534009437096	-6.29638	-24.5497	-16.1095
0.217475757269863	-6.34393	-24.4271	-16.0577
0.21941750510263	-6.39124	-24.3037	-16.0059
0.221359252935396	-6.43832	-24.1793	-15.9543
0.223301000768163	-6.48514	-24.054	-15.9028
0.22524274860093	-6.53173	-23.9278	-15.8515
0.227184496433696	-6.57807	-23.8007	-15.8002
0.229126244266463	-6.62416	-23.6727	-15.7491
0.231067992099229	-6.67	-23.5438	-15.6981
0.233009739931996	-6.71559	-23.4141	-15.6472
0.234951487764763	-6.76093	-23.2834	-15.5964
0.236893235597529	-6.80601	-23.1519	-15.5458
0.238834983430296	-6.85084	-23.0195	-15.4952
0.240776731263063	-6.89541	-22.8862	-15.4448
0.242718479095829	-6.93971	-22.7521	-15.3946
0.244660226928596	-6.98376	-22.6171	-15.3444
0.246601974761363	-7.02755	-22.4813	-15.2944
0.248543722594129	-7.07107	-22.3446	-15.2445
0.250485470426896	-7.11432	-22.207	-15.1947
0.252427218259662	-7.15731	-22.0687	-15.1451
0.254368966092429	-7.20003	-21.9295	-15.0956
0.256310713925196	-7.24247	-21.7895	-15.0462
0.258252461757962	-7.28464	-21.6486	-14.9969
0.260194209590729	-7.32654	-21.507	-14.9477
0.262135957423496	-7.36817	-21.3645	-14.8987
0.264077705256262	-7.40951	-21.2213	-14.8498
0.266019453089029	-7.45058	-21.0772	-14.801
0.267961200921796	-7.49136	-20.9323	-14.7523
0.269902948754562	-7.53187	-20.7867	-14.7037
0.271844696587329	-7.57209	-20.6403	-14.6552
0.273786444420095	-7.61202	-20.4931	-14.6069
0.275728192252862	-7.65167	-20.3451	-14.5587
0.277669940085629	-7.69103	-20.1963	-14.5105
0.279611687918395	-7.7301	-20.0468	-14.4625
0.281553435751162	-7.76888	-19.8966	-14.4146
0.283495183583929	-7.80737	-19.7456	-14.3668
0.285436931416695	-7.84557	-19.5938	-14.3191
0.287378679249462	-7.88346	-19.4413	-14.2715
0.289320427082228	-7.92107	-19.2881	-14.224
0.291262174914995	-7.95837	-19.1341	-14.1765
0.293203922747762	-7.99537	-18.9795	-14.1292
0.295145670580528	-8.03208	-18.8241	-14.082
0.297087418413295	-8.06848	-18.668	-14.0348
0.299029166246062	-8.10457	-18.5112	-13.9877
0.300970914078828	-8.14036	-18.3537	-13.9407
0.302912661911595	-8.17585	-18.1955	-13.8938
0.304854409744362	-8.21103	-18.0367	-13.847
0.306796157577128	-8.24589	-17.8771	-13.8002
0.308737905409895	-8.28045	-17.7169	-13.7535
0.310679653242662	-8.3147	-17.556	-13.7069
0.312621401075428	-8.34863	-17.3945	-13.6603
0.314563148908195	-8.38225	-17.2323	-13.6138
0.316504896740961	-8.41555	-17.0694	-13.5674
0.318446644573728	-8.44854	-16.9059	-13.521
0.320388392406495	-8.4812	-16.7418	-13.4747
0.322330140239261	-8.51355	-16.577	-13.4284
0.324271888072028	-8.54558	-16.4116	-13.3821
0.326213635904795	-8.57729	-16.2456	-13.3359
0.328155383737561	-8.60867	-16.079	-13.2898
0.330097131570328	-8.63973	-15.9118	-13.2436
0.332038879403094	-8.67046	-15.744	-13.1975
0.333980627235861	-8.70087	-15.5756	-13.1515
0.335922375068628	-8.73095	-15.4066	-13.1054
0.337864122901394	-8.7607	-15.237	-13.0594
