Data calculated via numerical differentiation

Frequency:	3.1600000

Step size for numerical diff.:	8

Standard differentiation

Time	Strain	Rate	Stress	G'_t	G"_t	|G*_t|	tan(delta_t)	delta_t	displacement stress	est. elastic stress	dG'_{t}/dt	dG"_{t}/dt	Speed	norm. PAV
[s]	[-]	[1/s]	[Pa]	[Pa]	[Pa]	[Pa]	[]	[rad]	[Pa]	[Pa]	[Pa/s]	[Pa/s]	[Pa/s]	[]

1.7669905	6.4383200	-7.6516772	-6.5887800	2.9128372	0.7832985	3.0163185	0.2689126	0.2626980	-23.4458660	14.4874708	-17.1495662	20.3824829	26.6374403	2.5289857
1.7689323	6.3912400	-7.6910443	-6.7567200	2.8803146	0.8220946	2.9953383	0.2854183	0.2780260	-23.1646263	14.4336346	-17.5269181	21.0913694	27.4233244	2.6678673
1.7708740	6.3439300	-7.7300949	-6.9251100	2.8434226	0.8668242	2.9726144	0.3048524	0.2959026	-22.8431302	14.3776040	-18.1456537	22.1105707	28.6031831	2.8121770
1.7728158	6.2963800	-7.7688924	-7.0939300	2.8104300	0.9072843	2.9532493	0.3228276	0.3122657	-22.5588977	14.3232291	-18.5610841	22.9010730	29.4783478	2.9520484
1.7747575	6.2485900	-7.8073734	-7.2631500	2.7744700	0.9519305	2.9332329	0.3431036	0.3305178	-22.2477522	14.2673296	-19.0519117	23.8052559	30.4904173	3.0979407
1.7766993	6.2005700	-7.8455696	-7.4327400	2.7367699	0.9993156	2.9135101	0.3651442	0.3501021	-21.9211971	14.2104496	-19.4341510	24.5907334	31.3431076	3.2389776
1.7786410	6.1523200	-7.8834494	-7.6026700	2.6949619	1.0525010	2.8931951	0.3905439	0.3723281	-21.5571977	14.1513934	-19.9292735	25.5368845	32.3930303	3.3912488
1.7805828	6.1038300	-7.9210759	-7.7729200	2.6585637	1.0995701	2.8769802	0.4135955	0.3921715	-21.2440818	14.0946417	-20.4656579	26.5591767	33.5295843	3.5547243
1.7825245	6.0551100	-7.9583544	-7.9434500	2.6175699	1.1530200	2.8602670	0.4404925	0.4149194	-20.8892814	14.0355201	-20.7957106	27.3330044	34.3446460	3.6939023
1.7844663	6.0061600	-7.9953797	-8.1142300	2.5785932	1.2046615	2.8461118	0.4671778	0.4370468	-20.5536588	13.9770407	-21.3207175	28.3826868	35.4985902	3.8450898
1.7864080	5.9569900	-8.0320886	-8.2852300	2.5378719	1.2590776	2.8330320	0.4961155	0.4605352	-20.2029837	13.9175903	-21.4570258	28.9314559	36.0198986	3.9767745
1.7883498	5.9076000	-8.0684810	-8.4564200	2.4928805	1.3201534	2.8208613	0.5295695	0.4870224	-19.8125909	13.8552697	-22.0275798	30.0845651	37.2866643	4.1312039
1.7902915	5.8579800	-8.1045570	-8.6277600	2.4488500	1.3806937	2.8112597	0.5638131	0.5133864	-19.4319633	13.7931183	-22.3595986	30.9344357	38.1692410	4.2557485
1.7922332	5.8081400	-8.1403481	-8.7992300	2.4066466	1.4395914	2.8043487	0.5981732	0.5390752	-19.0688974	13.7315705	-22.7823012	31.9318148	39.2259359	4.3945835
1.7941750	5.7580800	-8.1758544	-8.9707700	2.3654113	1.4975736	2.7996245	0.6331134	0.5644124	-18.7163317	13.6705863	-22.7734939	32.3339234	39.5488891	4.4904351
1.7961167	5.7078100	-8.2110127	-9.1423700	2.3156382	1.5687151	2.7969711	0.6774439	0.5954267	-18.2834095	13.6034344	-23.1940333	33.3667937	40.6362658	4.5815752
1.7980585	5.6573200	-8.2458861	-9.3139800	2.2732929	1.6300500	2.7973065	0.7170435	0.6220732	-17.9211792	13.5406768	-23.3392658	34.0175489	41.2542720	4.6721733
1.8000002	5.6066200	-8.2804430	-9.4855700	2.2248331	1.7012120	2.8007151	0.7646470	0.6528095	-17.5015192	13.4730613	-23.7176570	35.0299092	42.3039218	4.7570467
1.8019420	5.5557000	-8.3146835	-9.6571000	2.1798379	1.7682512	2.8068498	0.8111847	0.6815238	-17.1149518	13.4071790	-24.0178088	35.9468037	43.2322545	4.8234773
1.8038837	5.5045800	-8.3486392	-9.8285400	2.1337150	1.8375158	2.8158843	0.8611815	0.7109498	-16.7190753	13.3402445	-23.9207652	36.2804494	43.4565762	4.8477806
1.8058255	5.4532500	-8.3822468	-9.9998300	2.0882217	1.9069726	2.8279346	0.9132041	0.7400625	-16.3289708	13.2728081	-24.0501075	36.9678350	44.1024772	4.8888956
1.8077672	5.4017100	-8.4155380	-10.1710000	2.0373966	1.9855888	2.8449161	0.9745716	0.7725209	-15.8885145	13.2001498	-24.2785357	37.8218077	44.9437030	4.9172810
1.8097090	5.3499800	-8.4485443	-10.3419000	1.9933280	2.0551309	2.8630263	1.0310049	0.8006628	-15.5115877	13.1317337	-24.7177397	39.0359093	46.2035591	4.9349276
1.8116507	5.2980400	-8.4812025	-10.5125000	1.9465848	2.1290454	2.8847923	1.0937337	0.8301370	-15.1113864	13.0610650	-24.4304791	39.1075667	46.1112793	4.9022594
1.8135925	5.2459000	-8.5135443	-10.6829000	1.8981596	2.2073264	2.9112368	1.1628771	0.8605621	-14.6935660	12.9868538	-24.7736152	40.2048991	47.2246326	4.8857744
1.8155342	5.1935600	-8.5455696	-10.8529000	1.8493230	2.2868165	2.9410075	1.2365695	0.8907797	-14.2732454	12.9116523	-24.4432092	40.2183562	47.0636447	4.7915021
1.8174760	5.1410300	-8.5772785	-11.0226000	1.8017753	2.3658279	2.9738083	1.3130538	0.9199229	-13.8639467	12.8356334	-24.7609226	41.3098205	48.1622732	4.7687575
1.8194177	5.0883000	-8.6086709	-11.1918000	1.7554684	2.4436317	3.0088212	1.3920112	0.9478377	-13.4670544	12.7597879	-24.7723503	41.9121049	48.6856640	4.6888528
1.8213595	5.0353800	-8.6397152	-11.3606000	1.7063858	2.5272654	3.0493972	1.4810633	0.9769157	-13.0431373	12.6791011	-24.7756353	42.5105462	49.2034414	4.5840684
1.8233012	4.9822800	-8.6704747	-11.5289000	1.6602909	2.6064989	3.0903725	1.5699049	1.0036276	-12.6491677	12.6009253	-24.4369369	42.5241014	49.0455206	4.4553939
1.8252430	4.9289800	-8.7008544	-11.6967000	1.6060015	2.7018614	3.1431347	1.6823530	1.0345005	-12.1732495	12.5088296	-24.5126351	43.2716698	49.7323505	4.3569351
1.8271847	4.8755000	-8.7309494	-11.8638000	1.5628976	2.7786729	3.1880514	1.7778983	1.0584358	-11.8063488	12.4296411	-24.5288918	43.9277381	50.3121526	4.2329979
1.8291265	4.8218400	-8.7606962	-12.0304000	1.5132628	2.8681160	3.2428465	1.8953192	1.0853011	-11.3756260	12.3391238	-24.2936794	44.1387501	50.3826570	4.1091302
1.8310682	4.7679900	-8.7901266	-12.1962000	1.4721878	2.9435193	3.2911461	1.9994183	1.1070323	-11.0276317	12.2586318	-24.2541307	44.7135426	50.8681015	4.0101840
1.8330100	4.7139700	-8.8192089	-12.3614000	1.4184920	3.0427024	3.3571055	2.1450261	1.1345567	-10.5562845	12.1558761	-23.7743178	44.4765472	50.4319486	3.8144215
1.8349517	4.6597600	-8.8479747	-12.5258000	1.3738534	3.1273078	3.4157763	2.2763039	1.1568688	-10.1711902	12.0631629	-23.7599197	45.1162411	50.9902834	3.7007721
1.8368934	4.6053900	-8.8763924	-12.6894000	1.3290663	3.2130163	3.4770521	2.4174989	1.1785778	-9.7849543	11.9676669	-23.5860031	45.4575374	51.2121788	3.5717727
1.8388352	4.5508400	-8.9044937	-12.8521000	1.2844930	3.2995807	3.5407846	2.5687806	1.1995569	-9.3998071	11.8687521	-23.3279831	45.6477037	51.2631217	3.4127572
1.8407769	4.4961100	-8.9322468	-13.0140000	1.2415837	3.3837018	3.6042986	2.7253111	1.2191189	-9.0317210	11.7704653	-22.7558635	45.2072935	50.6115472	3.2457439
1.8427187	4.4412200	-8.9596519	-13.1749000	1.1933321	3.4805314	3.6794212	2.9166495	1.2404972	-8.6062852	11.6531983	-22.6399142	45.6716256	50.9751224	3.1305386
1.8446604	4.3861600	-8.9867405	-13.3349000	1.1511623	3.5660644	3.7472643	3.0977946	1.2585462	-8.2425328	11.5463431	-22.1675433	45.4182377	50.5392549	2.9641808
1.8466022	4.3309400	-9.0134810	-13.4939000	1.1045442	3.6629306	3.8258435	3.3162374	1.2779213	-7.8295906	11.4194666	-22.1568637	46.1151952	51.1618788	2.8389375
1.8485439	4.2755500	-9.0399051	-13.6517000	1.0701989	3.7345786	3.8848942	3.4896118	1.2917105	-7.5437697	11.3244919	-21.6109994	45.6924088	50.5453412	2.7174570
1.8504857	4.2200000	-9.0659494	-13.8085000	1.0244366	3.8321514	3.9667184	3.7407404	1.3095778	-7.1372901	11.1870392	-21.3026990	45.7679720	50.4827916	2.5618695
1.8524274	4.1643000	-9.0916772	-13.9642000	0.9812653	3.9254091	4.0461980	4.0003545	1.3258385	-6.7566375	11.0499378	-20.6923270	45.1761344	49.6895916	2.4259917
1.8543692	4.1084300	-9.1170570	-14.1186000	0.9440257	4.0079914	4.1176668	4.2456380	1.3394766	-6.4334288	10.9233173	-20.5067654	45.5094311	49.9162873	2.3280011
1.8563109	4.0524100	-9.1420886	-14.2718000	0.9032878	4.0987949	4.1971477	4.5376399	1.3538847	-6.0742084	10.7769647	-20.0583180	45.2502890	49.4967148	2.2072313
1.8582527	3.9962400	-9.1668038	-14.4238000	0.8677720	4.1794816	4.2686174	4.8163360	1.3660783	-5.7674202	10.6424791	-19.3446300	44.3714474	48.4049590	2.0852357
1.8601944	3.9399200	-9.1911392	-14.5744000	0.8305724	4.2656134	4.3457230	5.1357516	1.3784891	-5.4398752	10.4894699	-19.1385999	44.6468427	48.5759875	1.9823195
1.8621362	3.8834500	-9.2151266	-14.7237000	0.7916332	4.3567706	4.4281072	5.5035221	1.3910555	-5.0928435	10.3167878	-18.3138865	43.4570298	47.1583702	1.8434464
1.8640779	3.8268300	-9.2387975	-14.8716000	0.7536636	4.4481791	4.5115747	5.9020751	1.4029583	-4.7507343	10.1303510	-18.0712586	43.6292212	47.2237158	1.7550502
1.8660197	3.7700700	-9.2620886	-15.0180000	0.7192437	4.5315402	4.5882642	6.3004237	1.4133899	-4.4474704	9.9536074	-17.2445035	42.3617277	45.7371717	1.6564974
1.8679614	3.7131700	-9.2850633	-15.1630000	0.6913553	4.6010118	4.6526640	6.6550607	1.4216506	-4.2109155	9.8039821	-16.8634477	42.1679773	45.4149114	1.5639300
1.8699032	3.6561300	-9.3076582	-15.3065000	0.6540612	4.6952444	4.7405818	7.1786006	1.4323841	-3.8681715	9.5702115	-16.3201035	41.5464666	44.6369205	1.4699075
1.8718449	3.5989500	-9.3299367	-15.4484000	0.6265523	4.7659102	4.8069188	7.6065637	1.4400805	-3.6319253	9.3956330	-15.7265888	40.7672938	43.6955128	1.3880201
1.8737867	3.5416400	-9.3518354	-15.5887000	0.5956756	4.8471156	4.8835805	8.1371735	1.4485167	-3.3536130	9.1715720	-15.4079046	40.6896740	43.5092300	1.2862641
1.8757284	3.4841900	-9.3733861	-15.7274000	0.5629378	4.9337758	4.9657872	8.7643357	1.4571888	-3.0539133	8.9091470	-14.6028043	39.2844634	41.9107499	1.2079969
1.8776702	3.4266100	-9.3945886	-15.8644000	0.5390910	4.9985384	5.0275248	9.2721603	1.4633619	-2.8511446	8.7154100	-14.0055735	38.3946183	40.8693381	1.1485695
1.8796119	3.3689000	-9.4154430	-15.9997000	0.5139309	5.0683832	5.0943727	9.8619939	1.4697423	-2.6294764	8.4853009	-13.3628261	37.3470486	39.6656925	1.0580952
1.8815536	3.3110600	-9.4359494	-16.1333000	0.4916036	5.1312705	5.1547659	10.4378211	1.4752824	-2.4387478	8.2718612	-12.8218866	36.5390079	38.7233764	0.9974057
1.8834954	3.2531000	-9.4560759	-16.2652000	0.4611001	5.2191008	5.2394299	11.3188026	1.4826766	-2.1474157	7.9102574	-12.3439278	35.8814740	37.9453914	0.9295727
1.8854371	3.1950200	-9.4758544	-16.3952000	0.4398947	5.2808582	5.2991481	12.0048232	1.4876883	-1.9650256	7.6620562	-11.5730004	34.3235694	36.2221169	0.8590132
1.8873789	3.1368200	-9.4952848	-16.5234000	0.4161737	5.3523496	5.3685051	12.8608555	1.4931971	-1.7459240	7.3320012	-11.1368690	33.7142568	35.5060694	0.7957494
1.8893206	3.0785000	-9.5143354	-16.6497000	0.3930903	5.4227429	5.4369717	13.7951599	1.4984337	-1.5326779	6.9775483	-10.3988798	32.1371470	33.7776985	0.7493064
1.8912624	3.0200600	-9.5330696	-16.7741000	0.3783234	5.4685376	5.4816085	14.4546632	1.5017246	-1.4192071	6.7713665	-9.6897475	30.5838192	32.0821010	0.6913511
1.8932041	2.9615100	-9.5514241	-16.8967000	0.3581115	5.5333987	5.5449747	15.4516103	1.5061683	-1.2319857	6.4017398	-9.3266719	30.0798423	31.4925979	0.6393604
1.8951459	2.9028500	-9.5693987	-17.0172000	0.3387418	5.5967900	5.6070317	16.5222904	1.5103458	-1.0518093	6.0078975	-8.7456356	28.8303132	30.1276136	0.5942097
1.8970876	2.8440800	-9.5870253	-17.1358000	0.3209503	5.6568352	5.6659327	17.6252696	1.5141204	-0.8865126	5.6062294	-8.4194683	28.3842140	29.6066049	0.5418945
1.8990294	2.7852000	-9.6043038	-17.2524000	0.3084846	5.6986316	5.7069751	18.4729853	1.5167160	-0.7915314	5.3510700	-7.4853229	25.8121166	26.8755543	0.4939555
1.9009711	2.7262100	-9.6212025	-17.3669000	0.2935821	5.7505519	5.7580411	19.5875405	1.5197878	-0.6586511	4.9697087	-6.9851809	24.6524495	25.6229588	0.4499722
1.9029129	2.6671300	-9.6377532	-17.4794000	0.2804332	5.7974527	5.8042313	20.6732016	1.5224622	-0.5455740	4.6125986	-6.4160907	23.1848177	24.0562256	0.4123654
1.9048546	2.6079400	-9.6539557	-17.5899000	0.2709306	5.8319648	5.8382546	21.5256812	1.5243736	-0.4795308	4.3778797	-5.8238528	21.5564250	22.3292795	0.3791614
1.9067964	2.5486600	-9.6697785	-17.6982000	0.2592882	5.8766015	5.8823189	22.6643642	1.5267028	-0.3763048	3.9999594	-5.5665859	21.1221031	21.8433083	0.3427676
1.9087381	2.4892800	-9.6852215	-17.8044000	0.2476267	5.9206554	5.9258316	23.9096041	1.5289965	-0.2743376	3.5971477	-4.8527032	18.8820203	19.4956256	0.2978335
1.9106799	2.4298000	-9.7003165	-17.9085000	0.2400907	5.9504822	5.9553238	24.7843102	1.5304701	-0.2255558	3.3692609	-4.4362101	17.7105497	18.2576979	0.2717008
1.9126216	2.3702400	-9.7150316	-18.0104000	0.2296654	5.9915876	5.9959877	26.0883306	1.5324838	-0.1343624	2.9552755	-3.6529398	14.9703333	15.4095700	0.2388400
1.9145634	2.3105800	-9.7293987	-18.1102000	0.2246741	6.0137269	6.0179224	26.7664480	1.5334535	-0.1135214	2.8158513	-3.5380028	14.8985792	15.3129072	0.2141367
1.9165051	2.2508400	-9.7433861	-18.2077000	0.2193018	6.0365277	6.0405099	27.5261231	1.5344832	-0.0885855	2.6547834	-3.0653175	13.2690571	13.6185185	0.1871094
1.9184469	2.1910100	-9.7570253	-18.3031000	0.2126879	6.0647208	6.0684491	28.5146510	1.5357410	-0.0432676	2.3944424	-2.5887963	11.5274262	11.8145427	0.1588646
1.9203886	2.1311000	-9.7702848	-18.3963000	0.2074156	6.0891770	6.0927085	29.3573701	1.5367465	-0.0114268	2.1861915	-2.3082342	10.5840165	10.8327905	0.1272162
1.9223304	2.0711100	-9.7831646	-18.4872000	0.2022811	6.1132418	6.1165876	30.2215129	1.5377194	0.0200721	1.9718811	-1.8320981	8.6554576	8.8472329	0.1017436
1.9242721	2.0110500	-9.7956962	-18.5759000	0.2021275	6.1141673	6.1175075	30.2490636	1.5377495	-0.0290576	2.1548088	-1.4365865	6.9980580	7.1439903	0.0869597
1.9262139	1.9509000	-9.8078481	-18.6624000	0.1965683	6.1406259	6.1437713	31.2391424	1.5387961	0.0130788	1.8843644	-1.0057825	5.0562855	5.1553488	0.0622087
1.9281556	1.8906900	-9.8196519	-18.7466000	0.1994035	6.1268425	6.1300865	30.7258487	1.5382619	-0.0845405	2.3146571	-0.8270159	4.2955562	4.3744438	0.0435344
1.9300973	1.8304000	-9.8310443	-18.8286000	0.1940581	6.1544567	6.1575154	31.7144989	1.5392755	-0.0367355	2.0197017	-0.4080894	2.1919548	2.2296195	0.0210857
1.9320391	1.7700400	-9.8420886	-18.9083000	0.1935648	6.1579182	6.1609596	31.8132108	1.5393732	-0.0715579	2.1397245	-0.1330022	0.7395549	0.7514194	0.0067211
1.9339808	1.7096200	-9.8527848	-18.9857000	0.1945285	6.1519088	6.1549836	31.6247200	1.5391860	-0.1368035	2.4128769	0.1895981	-1.0925940	1.1089225	-0.0109870
1.9359226	1.6491300	-9.8630696	-19.0608000	0.1945921	6.1513432	6.1544203	31.6114698	1.5391728	-0.1819842	2.5843385	0.5464237	-3.2679867	3.3133542	-0.0297537
1.9378643	1.5885800	-9.8730063	-19.1337000	0.1962828	6.1409139	6.1440500	31.2860488	1.5388441	-0.2590294	2.9082542	0.7846003	-4.8752357	4.9379673	-0.0392569
1.9398061	1.5279700	-9.8825633	-19.2044000	0.1737376	6.2966800	6.2990764	36.2424704	1.5432114	0.2223299	0.2482820	0.9757340	-6.3109905	6.3859736	-0.0418485
1.9417478	1.4673000	-9.8917722	-19.2727000	0.1713755	6.3119587	6.3142848	36.8311545	1.5436521	0.2342133	0.1006331	0.6656026	-4.4848650	4.5339873	-0.0604519
1.9436896	1.4065800	-9.9005696	-19.3388000	0.1814327	6.2541640	6.2567951	34.4709819	1.5417946	0.0008693	1.4017885	1.4690346	-10.3454527	10.4492323	-0.0678354
1.9456313	1.3458100	-9.9090190	-19.4026000	0.1779461	6.2773130	6.2798346	35.2764790	1.5424564	0.0420998	1.1092227	1.1496135	-8.4613321	8.5390721	-0.0811807
1.9475731	1.2849800	-9.9170886	-19.4642000	0.1811442	6.2597985	6.2624189	34.5569880	1.5418667	-0.0517211	1.5705044	1.1725085	-9.0458570	9.1215297	-0.0818870
1.9495148	1.2241100	-9.9248101	-19.5235000	0.1868228	6.2221053	6.2249094	33.3048567	1.5407797	-0.2100355	2.3483599	1.5199442	-12.3188331	12.4122472	-0.1045548
1.9514566	1.1631900	-9.9321203	-19.5805000	0.1905739	6.1960876	6.1990176	32.5127877	1.5400489	-0.3273993	2.8811555	1.7769017	-15.1616125	15.2653816	-0.1199185
1.9533983	1.1022200	-9.9390823	-19.6354000	0.1961576	6.1543169	6.1574422	31.3743421	1.5389339	-0.4945640	3.6234778	2.0397769	-18.3782292	18.4910789	-0.1241180
1.9553401	1.0412200	-9.9456329	-19.6880000	0.1984009	6.1404894	6.1436938	30.9499033	1.5384973	-0.5682962	3.9056029	1.6639916	-15.8879667	15.9748664	-0.1206004
1.9572818	0.9801710	-9.9518354	-19.7383000	0.2070988	6.0665505	6.0700845	29.2930251	1.5366718	-0.8358135	5.0159912	2.2447422	-22.8001969	22.9104310	-0.1363098
1.9592236	0.9190900	-9.9576899	-19.7865000	0.2047381	6.0877263	6.0911682	29.7342182	1.5371777	-0.7912262	4.7836679	1.4709652	-15.9120428	15.9798887	-0.1415481
1.9611653	0.8579730	-9.9631329	-19.8325000	0.2142142	5.9976144	6.0014387	27.9982171	1.5350949	-1.1064705	6.0232270	2.1425947	-24.8607722	24.9529298	-0.1553735
1.9631071	0.7968240	-9.9681962	-19.8763000	0.2187768	5.9513753	5.9553951	27.2029584	1.5340522	-1.2770581	6.6340896	2.1453414	-26.8269901	26.9126344	-0.1613908
1.9650488	0.7356460	-9.9729114	-19.9179000	0.2230648	5.9052537	5.9094653	26.4732599	1.5330403	-1.4451068	7.2140617	1.9890920	-26.9661923	27.0394529	-0.1553450
1.9669906	0.6744390	-9.9772152	-19.9574000	0.2287424	5.8392946	5.8437732	25.5278217	1.5316434	-1.6749959	7.9970695	2.0030049	-29.6458994	29.7134882	-0.1536850
1.9689323	0.6132070	-9.9811709	-19.9947000	0.2317487	5.7971361	5.8017665	25.0147484	1.5308412	-1.8259852	8.4923664	1.7912417	-29.1848621	29.2397798	-0.1476032
1.9708741	0.5519520	-9.9847468	-20.0299000	0.2340997	5.7568308	5.7615886	24.5913678	1.5301540	-1.9690808	8.9632449	1.7294941	-31.2633093	31.3111108	-0.1610556
1.9728158	0.4906770	-9.9879430	-20.0630000	0.2372503	5.7123211	5.7172458	24.0771940	1.5292871	-2.1242431	9.4442727	1.3931785	-28.3301747	28.3644098	-0.1577998
1.9747575	0.4293830	-9.9907911	-20.0940000	0.2423122	5.6168545	5.6220788	23.1802379	1.5276829	-2.4395573	10.4972101	1.6045690	-37.3390789	37.3735395	-0.1540425
1.9766993	0.3680720	-9.9932278	-20.1230000	0.2441851	5.5802592	5.5855992	22.8525754	1.5270655	-2.5657886	10.8756266	1.1964719	-32.4784717	32.5005026	-0.1430608
1.9786410	0.3067480	-9.9952848	-20.1499000	0.2465215	5.5241361	5.5296340	22.4083354	1.5261997	-2.7523196	11.4713716	1.0117465	-32.9464954	32.9620265	-0.1419271
1.9805828	0.2454120	-9.9969937	-20.1748000	0.2488005	5.4634740	5.4691361	21.9592563	1.5252889	-2.9515817	12.1086586	0.8324136	-33.8624571	33.8726868	-0.1416581
1.9825245	0.1840670	-9.9982911	-20.1977000	0.2501446	5.4192469	5.4250170	21.6644588	1.5246705	-3.0971586	12.5655410	0.5852994	-31.7090661	31.7144675	-0.1300865
1.9844663	0.1227150	-9.9992405	-20.2186000	0.2520751	5.3419336	5.3478777	21.1918374	1.5236433	-3.3459643	13.3963978	0.4239990	-34.3691970	34.3718123	-0.1347792
1.9864080	0.0613588	-9.9998101	-20.2376000	0.2537466	5.2487308	5.2548609	20.6849308	1.5224896	-3.6435772	14.4204763	0.2352397	-38.0394419	38.0401693	-0.1247788
