Data calculated via Fourier domain filtering

Frequency:	3.1600000

Number of harmonics used:	15

Number of cycles in input:	1

Tangent(x)	Tangent(y)	Tangent(z)	Normal(x)	Normal(y)	Normal(z)	Binormal(x)	Binormal(y)	Binormal(z)
[-]	[1/s]	[Pa]	[-]	[1/s]	[Pa]	[-]	[1/s]	[Pa]	

6.7342860	-30.8740844	-25.7251177	-0.9569644	0.0316321	-0.2884762	0.2385479	0.6518398	-0.7198609
6.5447194	-30.9148240	-25.8266484	-0.9547395	0.0436747	-0.2942192	0.2505106	0.6513686	-0.7162146
6.3549064	-30.9543997	-25.9308633	-0.9523530	0.0556884	-0.2998710	0.2624030	0.6507490	-0.7125099
6.1648541	-30.9928100	-26.0377775	-0.9498071	0.0676701	-0.3054297	0.2742214	0.6499826	-0.7087491
5.9745697	-31.0300534	-26.1474062	-0.9471043	0.0796168	-0.3108933	0.2859625	0.6490709	-0.7049343
5.7840604	-31.0661285	-26.2597645	-0.9442471	0.0915254	-0.3162603	0.2976232	0.6480158	-0.7010677
5.5933333	-31.1010340	-26.3748677	-0.9412380	0.1033929	-0.3215290	0.3092002	0.6468190	-0.6971516
5.4023956	-31.1347686	-26.4927313	-0.9380797	0.1152167	-0.3266980	0.3206908	0.6454824	-0.6931882
5.2112545	-31.1673310	-26.6133704	-0.9347748	0.1269938	-0.3317658	0.3320920	0.6440080	-0.6891797
5.0199173	-31.1987199	-26.7368008	-0.9313261	0.1387217	-0.3367313	0.3434014	0.6423977	-0.6851283
4.8283910	-31.2289342	-26.8630380	-0.9277362	0.1503978	-0.3415934	0.3546163	0.6406536	-0.6810362
4.6366829	-31.2579728	-26.9920976	-0.9240079	0.1620197	-0.3463509	0.3657344	0.6387778	-0.6769057
4.4448003	-31.2858345	-27.1239955	-0.9201441	0.1735849	-0.3510031	0.3767535	0.6367725	-0.6727388
4.2527503	-31.3125183	-27.2587476	-0.9161474	0.1850913	-0.3555491	0.3876716	0.6346399	-0.6685378
4.0605403	-31.3380233	-27.3963698	-0.9120208	0.1965366	-0.3599881	0.3984867	0.6323823	-0.6643049
3.8681773	-31.3623483	-27.5368783	-0.9077670	0.2079188	-0.3643196	0.4091969	0.6300020	-0.6600420
3.6756687	-31.3854926	-27.6802894	-0.9033890	0.2192357	-0.3685431	0.4198007	0.6275012	-0.6557513
3.4830217	-31.4074553	-27.8266193	-0.8988895	0.2304856	-0.3726582	0.4302963	0.6248822	-0.6514348
3.2902436	-31.4282355	-27.9758846	-0.8942713	0.2416665	-0.3766644	0.4406825	0.6221475	-0.6470946
3.0973416	-31.4478324	-28.1281020	-0.8895374	0.2527766	-0.3805617	0.4509578	0.6192993	-0.6427327
2.9043230	-31.4662453	-28.2832881	-0.8846905	0.2638144	-0.3843498	0.4611212	0.6163402	-0.6383511
2.7111950	-31.4834736	-28.4414598	-0.8797334	0.2747781	-0.3880286	0.4711713	0.6132724	-0.6339515
2.5179650	-31.4995165	-28.6026342	-0.8746689	0.2856663	-0.3915981	0.4811074	0.6100983	-0.6295361
2.3246402	-31.5143735	-28.7668284	-0.8694999	0.2964775	-0.3950583	0.4909284	0.6068204	-0.6251066
2.1312278	-31.5280439	-28.9340596	-0.8642290	0.3072102	-0.3984095	0.5006336	0.6034411	-0.6206648
1.9377352	-31.5405274	-29.1043453	-0.8588590	0.3178631	-0.4016518	0.5102222	0.5999627	-0.6162126
1.7441697	-31.5518234	-29.2777029	-0.8533927	0.3284351	-0.4047854	0.5196937	0.5963877	-0.6117517
1.5505385	-31.5619314	-29.4541502	-0.8478328	0.3389248	-0.4078107	0.5290475	0.5927184	-0.6072838
1.3568489	-31.5708512	-29.6337048	-0.8421819	0.3493310	-0.4107280	0.5382831	0.5889573	-0.6028107
1.1631082	-31.5785824	-29.8163847	-0.8364427	0.3596528	-0.4135377	0.5474001	0.5851066	-0.5983338
0.9693238	-31.5851246	-30.0022077	-0.8306179	0.3698891	-0.4162403	0.5563983	0.5811688	-0.5938550
0.7755028	-31.5904777	-30.1911920	-0.8247100	0.3800387	-0.4188364	0.5652774	0.5771463	-0.5893756
0.5816527	-31.5946414	-30.3833556	-0.8187217	0.3901010	-0.4213265	0.5740372	0.5730413	-0.5848974
0.3877806	-31.5976156	-30.5787168	-0.8126556	0.4000748	-0.4237111	0.5826776	0.5688563	-0.5804217
0.1938940	-31.5994002	-30.7772938	-0.8065141	0.4099594	-0.4259909	0.5911985	0.5645935	-0.5759501
0.0000000	-31.5999950	-30.9791051	-0.8002999	0.4197539	-0.4281667	0.5995999	0.5602552	-0.5714840
-0.1938940	-31.5994002	-31.1841689	-0.7940154	0.4294576	-0.4302391	0.6078820	0.5558439	-0.5670248
-0.3877806	-31.5976156	-31.3925036	-0.7876631	0.4390698	-0.4322089	0.6160447	0.5513616	-0.5625739
-0.5816527	-31.5946414	-31.6041276	-0.7812455	0.4485898	-0.4340769	0.6240882	0.5468107	-0.5581325
-0.7755028	-31.5904777	-31.8190595	-0.7747649	0.4580169	-0.4358438	0.6320128	0.5421935	-0.5537021
-0.9693238	-31.5851246	-32.0373174	-0.7682239	0.4673505	-0.4375106	0.6398187	0.5375122	-0.5492838
-1.1631082	-31.5785824	-32.2589198	-0.7616248	0.4765900	-0.4390781	0.6475061	0.5327689	-0.5448790
-1.3568489	-31.5708512	-32.4838851	-0.7549700	0.4857349	-0.4405472	0.6550754	0.5279660	-0.5404887
-1.5505385	-31.5619314	-32.7122313	-0.7482618	0.4947847	-0.4419189	0.6625270	0.5231055	-0.5361143
-1.7441697	-31.5518234	-32.9439767	-0.7415026	0.5037390	-0.4431941	0.6698613	0.5181898	-0.5317568
-1.9377352	-31.5405274	-33.1791393	-0.7346946	0.5125971	-0.4443738	0.6770786	0.5132208	-0.5274173
-2.1312278	-31.5280439	-33.4177370	-0.7278401	0.5213589	-0.4454590	0.6841795	0.5082007	-0.5230970
-2.3246402	-31.5143735	-33.6597875	-0.7209413	0.5300238	-0.4464508	0.6911645	0.5031317	-0.5187968
-2.5179650	-31.4995165	-33.9053085	-0.7140006	0.5385916	-0.4473502	0.6980341	0.4980159	-0.5145178
-2.7111950	-31.4834736	-34.1543174	-0.7070201	0.5470619	-0.4481582	0.7047889	0.4928552	-0.5102610
-2.9043230	-31.4662453	-34.4068312	-0.7000021	0.5554344	-0.4488761	0.7114296	0.4876519	-0.5060273
-3.0973416	-31.4478324	-34.6628671	-0.6929485	0.5637089	-0.4495048	0.7179567	0.4824078	-0.5018176
-3.2902436	-31.4282355	-34.9224417	-0.6858617	0.5718852	-0.4500456	0.7243709	0.4771251	-0.4976329
-3.4830217	-31.4074553	-35.1855714	-0.6787437	0.5799630	-0.4504995	0.7306729	0.4718056	-0.4934740
-3.6756687	-31.3854926	-35.4522723	-0.6715967	0.5879423	-0.4508679	0.7368634	0.4664515	-0.4893417
-3.8681773	-31.3623483	-35.7225602	-0.6644226	0.5958227	-0.4511518	0.7429432	0.4610646	-0.4852369
-4.0605403	-31.3380233	-35.9964506	-0.6572235	0.6036044	-0.4513524	0.7489131	0.4556468	-0.4811603
-4.2527503	-31.3125183	-36.2739585	-0.6500015	0.6112871	-0.4514711	0.7547737	0.4502001	-0.4771126
-4.4448003	-31.2858345	-36.5550986	-0.6427586	0.6188708	-0.4515090	0.7605261	0.4447264	-0.4730947
-4.6366829	-31.2579728	-36.8398850	-0.6354967	0.6263555	-0.4514674	0.7661709	0.4392274	-0.4691071
-4.8283910	-31.2289342	-37.1283316	-0.6282177	0.6337412	-0.4513475	0.7717091	0.4337051	-0.4651505
-5.0199173	-31.1987199	-37.4204516	-0.6209237	0.6410279	-0.4511507	0.7771415	0.4281613	-0.4612256
-5.2112545	-31.1673310	-37.7162578	-0.6136166	0.6482156	-0.4508782	0.7824690	0.4225977	-0.4573330
-5.4023956	-31.1347686	-38.0157625	-0.6062981	0.6553046	-0.4505314	0.7876925	0.4170162	-0.4534732
-5.5933333	-31.1010340	-38.3189773	-0.5989703	0.6622947	-0.4501114	0.7928131	0.4114185	-0.4496469
-5.7840604	-31.0661285	-38.6259132	-0.5916349	0.6691863	-0.4496198	0.7978315	0.4058062	-0.4458544
-5.9745697	-31.0300534	-38.9365808	-0.5842937	0.6759793	-0.4490577	0.8027488	0.4001813	-0.4420965
-6.1648541	-30.9928100	-39.2509898	-0.5769486	0.6826741	-0.4484265	0.8075660	0.3945452	-0.4383734
-6.3549064	-30.9543997	-39.5691492	-0.5696013	0.6892708	-0.4477276	0.8122840	0.3888997	-0.4346858
-6.5447194	-30.9148240	-39.8910676	-0.5622537	0.6957697	-0.4469624	0.8169039	0.3832464	-0.4310339
-6.7342860	-30.8740844	-40.2167525	-0.5549074	0.7021710	-0.4461320	0.8214266	0.3775871	-0.4274183
-6.9235991	-30.8321824	-40.5462106	-0.5475642	0.7084749	-0.4452379	0.8258531	0.3719232	-0.4238393
-7.1126515	-30.7891196	-40.8794481	-0.5402258	0.7146817	-0.4442815	0.8301845	0.3662564	-0.4202974
-7.3014361	-30.7448976	-41.2164700	-0.5328940	0.7207919	-0.4432641	0.8344219	0.3605883	-0.4167928
-7.4899459	-30.6995181	-41.5572806	-0.5255703	0.7268057	-0.4421870	0.8385662	0.3549204	-0.4133259
-7.6781736	-30.6529828	-41.9018832	-0.5182566	0.7327234	-0.4410516	0.8426185	0.3492543	-0.4098970
-7.8661122	-30.6052934	-42.2502800	-0.5109544	0.7385455	-0.4398593	0.8465798	0.3435916	-0.4065065
-8.0537547	-30.5564517	-42.6024723	-0.5036654	0.7442723	-0.4386113	0.8504512	0.3379337	-0.4031545
-8.2410940	-30.5064595	-42.9584604	-0.4963913	0.7499044	-0.4373089	0.8542337	0.3322823	-0.3998415
-8.4281230	-30.4553189	-43.3182434	-0.4891338	0.7554420	-0.4359537	0.8579284	0.3266388	-0.3965677
-8.6148347	-30.4030316	-43.6818190	-0.4818944	0.7608857	-0.4345467	0.8615364	0.3210047	-0.3933332
-8.8012221	-30.3495996	-44.0491842	-0.4746748	0.7662359	-0.4330894	0.8650586	0.3153816	-0.3901384
-8.9872781	-30.2950250	-44.4203343	-0.4674767	0.7714931	-0.4315830	0.8684962	0.3097710	-0.3869835
-9.1729957	-30.2393098	-44.7952634	-0.4603016	0.7766580	-0.4300289	0.8718502	0.3041744	-0.3838687
-9.3583680	-30.1824562	-45.1739644	-0.4531513	0.7817309	-0.4284282	0.8751216	0.2985932	-0.3807943
-9.5433879	-30.1244661	-45.5564285	-0.4460274	0.7867124	-0.4267823	0.8783115	0.2930290	-0.3777603
-9.7280485	-30.0653419	-45.9426456	-0.4389315	0.7916031	-0.4250925	0.8814210	0.2874834	-0.3747671
-9.9123429	-30.0050858	-46.3326040	-0.4318653	0.7964037	-0.4233598	0.8844510	0.2819578	-0.3718148
-10.0962641	-29.9437000	-46.7262904	-0.4248305	0.8011146	-0.4215857	0.8874026	0.2764538	-0.3689037
-10.2798051	-29.8811868	-47.1236898	-0.4178287	0.8057365	-0.4197712	0.8902769	0.2709729	-0.3660338
-10.4629591	-29.8175486	-47.5247854	-0.4108617	0.8102701	-0.4179175	0.8930748	0.2655167	-0.3632055
-10.6457192	-29.7527878	-47.9295589	-0.4039310	0.8147160	-0.4160259	0.8957975	0.2600868	-0.3604188
-10.8280785	-29.6869068	-48.3379897	-0.3970386	0.8190749	-0.4140974	0.8984459	0.2546847	-0.3576740
-11.0100302	-29.6199081	-48.7500554	-0.3901861	0.8233475	-0.4121332	0.9010210	0.2493120	-0.3549713
-11.1915673	-29.5517943	-49.1657318	-0.3833752	0.8275344	-0.4101344	0.9035240	0.2439705	-0.3523107
-11.3726830	-29.4825678	-49.5849922	-0.3766078	0.8316365	-0.4081021	0.9059557	0.2386616	-0.3496926
-11.5533706	-29.4122313	-50.0078080	-0.3698857	0.8356544	-0.4060373	0.9083172	0.2333872	-0.3471171
-11.7336232	-29.3407875	-50.4341483	-0.3632107	0.8395890	-0.4039411	0.9106095	0.2281489	-0.3445844
-11.9134340	-29.2682390	-50.8639797	-0.3565846	0.8434409	-0.4018145	0.9128336	0.2229485	-0.3420946
-12.0927963	-29.1945886	-51.2972667	-0.3500094	0.8472110	-0.3996584	0.9149906	0.2177876	-0.3396480
-12.2717033	-29.1198390	-51.7339708	-0.3434870	0.8509002	-0.3974740	0.9170813	0.2126682	-0.3372448
-12.4501483	-29.0439931	-52.1740513	-0.3370192	0.8545092	-0.3952620	0.9191069	0.2075920	-0.3348852
-12.6281246	-28.9670537	-52.6174647	-0.3306082	0.8580389	-0.3930234	0.9210682	0.2025609	-0.3325694
-12.8056254	-28.8890237	-53.0641646	-0.3242560	0.8614902	-0.3907592	0.9229664	0.1975769	-0.3302976
-12.9826440	-28.8099061	-53.5141019	-0.3179645	0.8648639	-0.3884701	0.9248023	0.1926418	-0.3280700
-13.1591739	-28.7297037	-53.9672244	-0.3117360	0.8681610	-0.3861570	0.9265769	0.1877577	-0.3258869
-13.3352084	-28.6484197	-54.4234769	-0.3055725	0.8713823	-0.3838206	0.9282913	0.1829266	-0.3237485
-13.5107408	-28.5660572	-54.8828011	-0.2994763	0.8745289	-0.3814619	0.9299465	0.1781506	-0.3216550
-13.6857645	-28.4826191	-55.3451353	-0.2934496	0.8776016	-0.3790814	0.9315433	0.1734319	-0.3196067
-13.8602730	-28.3981086	-55.8104146	-0.2874947	0.8806015	-0.3766799	0.9330828	0.1687726	-0.3176039
-14.0342596	-28.3125290	-56.2785706	-0.2816140	0.8835295	-0.3742581	0.9345660	0.1641750	-0.3156468
-14.2077178	-28.2258835	-56.7495313	-0.2758097	0.8863867	-0.3718166	0.9359938	0.1596414	-0.3137358
-14.3806412	-28.1381752	-57.2232213	-0.2700845	0.8891740	-0.3693561	0.9373673	0.1551743	-0.3118710
-14.5530231	-28.0494076	-57.6995611	-0.2644409	0.8918925	-0.3668770	0.9386873	0.1507760	-0.3100529
-14.7248571	-27.9595839	-58.1784676	-0.2588813	0.8945433	-0.3643800	0.9399548	0.1464491	-0.3082817
-14.8961367	-27.8687076	-58.6598537	-0.2534085	0.8971274	-0.3618654	0.9411709	0.1421962	-0.3065578
-15.0668555	-27.7767820	-59.1436284	-0.2480252	0.8996459	-0.3593338	0.9423364	0.1380199	-0.3048814
-15.2370070	-27.6838106	-59.6296964	-0.2427343	0.9020998	-0.3567856	0.9434523	0.1339230	-0.3032530
-15.4065849	-27.5897970	-60.1179581	-0.2375385	0.9044904	-0.3542211	0.9445196	0.1299083	-0.3016730
-15.5755827	-27.4947446	-60.6083100	-0.2324408	0.9068187	-0.3516407	0.9455392	0.1259788	-0.3001416
-15.7439941	-27.3986570	-61.1006437	-0.2274444	0.9090858	-0.3490445	0.9465120	0.1221375	-0.2986594
-15.9118127	-27.3015379	-61.5948465	-0.2225523	0.9112929	-0.3464330	0.9474390	0.1183874	-0.2972267
-16.0790323	-27.2033910	-62.0908012	-0.2177678	0.9134410	-0.3438061	0.9483211	0.1147320	-0.2958439
-16.2456465	-27.1042198	-62.5883858	-0.2130943	0.9155315	-0.3411641	0.9491592	0.1111744	-0.2945115
-16.4116491	-27.0040282	-63.0874734	-0.2085351	0.9175653	-0.3385070	0.9499542	0.1077181	-0.2932300
-16.5770338	-26.9028199	-63.5879324	-0.2040939	0.9195437	-0.3358349	0.9507070	0.1043668	-0.2919998
-16.7417943	-26.8005987	-64.0896262	-0.1997744	0.9214678	-0.3331476	0.9514183	0.1011241	-0.2908214
-16.9059246	-26.6973685	-64.5924132	-0.1955804	0.9233387	-0.3304451	0.9520892	0.0979938	-0.2896954
-17.0694183	-26.5931331	-65.0961466	-0.1915158	0.9251576	-0.3277272	0.9527203	0.0949801	-0.2886223
-17.2322694	-26.4878965	-65.6006743	-0.1875847	0.9269256	-0.3249936	0.9533125	0.0920870	-0.2876027
-17.3944717	-26.3816627	-66.1058391	-0.1837915	0.9286439	-0.3222441	0.9538665	0.0893189	-0.2866371
-17.5560192	-26.2744356	-66.6114785	-0.1801404	0.9303135	-0.3194782	0.9543831	0.0866801	-0.2857261
-17.7169056	-26.1662193	-67.1174243	-0.1766362	0.9319354	-0.3166954	0.9548630	0.0841755	-0.2848705
-17.8771250	-26.0570179	-67.6235030	-0.1732835	0.9335109	-0.3138953	0.9553067	0.0818099	-0.2840707
-18.0366714	-25.9468354	-68.1295355	-0.1700873	0.9350408	-0.3110772	0.9557150	0.0795882	-0.2833276
-18.1955386	-25.8356760	-68.6353372	-0.1670527	0.9365262	-0.3082402	0.9560883	0.0775158	-0.2826418
-18.3537209	-25.7235440	-69.1407175	-0.1641852	0.9379680	-0.3053837	0.9564272	0.0755982	-0.2820140
-18.5112121	-25.6104434	-69.6454804	-0.1614903	0.9393671	-0.3025067	0.9567320	0.0738411	-0.2814450
-18.6680064	-25.4963787	-70.1494240	-0.1589738	0.9407243	-0.2996082	0.9570032	0.0722506	-0.2809356
-18.8240978	-25.3813540	-70.6523405	-0.1566418	0.9420405	-0.2966869	0.9572409	0.0708327	-0.2804865
-18.9794805	-25.2653737	-71.1540165	-0.1545007	0.9433162	-0.2937416	0.9574453	0.0695942	-0.2800986
-19.1341487	-25.1484422	-71.6542323	-0.1525569	0.9445521	-0.2907709	0.9576165	0.0685418	-0.2797727
-19.2880964	-25.0305639	-72.1527626	-0.1508175	0.9457487	-0.2877733	0.9577544	0.0676826	-0.2795096
-19.4413180	-24.9117432	-72.6493762	-0.1492896	0.9469064	-0.2847471	0.9578588	0.0670241	-0.2793104
-19.5938077	-24.7919846	-73.1438356	-0.1479808	0.9480254	-0.2816905	0.9579294	0.0665741	-0.2791758
-19.7455596	-24.6712925	-73.6358978	-0.1468988	0.9491059	-0.2786015	0.9579657	0.0663408	-0.2791068
-19.8965681	-24.5496716	-74.1253133	-0.1460520	0.9501478	-0.2754778	0.9579670	0.0663328	-0.2791044
-20.0468275	-24.4271265	-74.6118272	-0.1454489	0.9511508	-0.2723173	0.9579323	0.0665589	-0.2791695
-20.1963322	-24.3036616	-75.0951783	-0.1450985	0.9521146	-0.2691174	0.9578606	0.0670285	-0.2793030
-20.3450765	-24.1792818	-75.5750995	-0.1450100	0.9530385	-0.2658752	0.9577506	0.0677514	-0.2795060
-20.4930548	-24.0539916	-76.0513179	-0.1451934	0.9539216	-0.2625880	0.9576005	0.0687380	-0.2797793
-20.6402616	-23.9277958	-76.5235548	-0.1456589	0.9547626	-0.2592525	0.9574084	0.0699988	-0.2801239
-20.7866913	-23.8006991	-76.9915255	-0.1464171	0.9555600	-0.2558654	0.9571720	0.0715451	-0.2805408
-20.9323383	-23.6727063	-77.4549398	-0.1474792	0.9563119	-0.2524230	0.9568886	0.0733887	-0.2810308
-21.0771973	-23.5438223	-77.9135016	-0.1488567	0.9570161	-0.2489214	0.9565552	0.0755418	-0.2815949
-21.2212627	-23.4140519	-78.3669093	-0.1505619	0.9576698	-0.2453563	0.9561681	0.0780171	-0.2822338
-21.3645292	-23.2833999	-78.8148558	-0.1526072	0.9582697	-0.2417234	0.9557233	0.0808280	-0.2829483
-21.5069913	-23.1518713	-79.2570286	-0.1550059	0.9588121	-0.2380178	0.9552162	0.0839885	-0.2837391
-21.6486436	-23.0194711	-79.6931099	-0.1577715	0.9592926	-0.2342344	0.9546415	0.0875130	-0.2846068
-21.7894810	-22.8862042	-80.1227766	-0.1609182	0.9597062	-0.2303678	0.9539933	0.0914165	-0.2855517
-21.9294979	-22.7520757	-80.5457009	-0.1644606	0.9600470	-0.2264121	0.9532649	0.0957147	-0.2865743
-22.0686892	-22.6170905	-80.9615497	-0.1684137	0.9603084	-0.2223613	0.9524486	0.1004237	-0.2876746
-22.2070497	-22.4812538	-81.3699854	-0.1727932	0.9604830	-0.2182087	0.9515362	0.1055602	-0.2888527
-22.3445740	-22.3445708	-81.7706661	-0.1776149	0.9605621	-0.2139473	0.9505182	0.1111416	-0.2901081
-22.4812571	-22.2070464	-82.1632451	-0.1828954	0.9605361	-0.2095700	0.9493841	0.1171854	-0.2914404
-22.6170938	-22.0686860	-82.5473719	-0.1886512	0.9603944	-0.2050689	0.9481221	0.1237098	-0.2928486
-22.7520790	-21.9294947	-82.9226920	-0.1948992	0.9601248	-0.2004360	0.9467195	0.1307333	-0.2943314
-22.8862075	-21.7894778	-83.2888472	-0.2016567	0.9597139	-0.1956626	0.9451618	0.1382747	-0.2958872
-23.0194745	-21.6486405	-83.6454759	-0.2089405	0.9591466	-0.1907398	0.9434333	0.1463528	-0.2975137
-23.1518747	-21.5069881	-83.9922134	-0.2167679	0.9584063	-0.1856583	0.9415166	0.1549865	-0.2992083
-23.2834033	-21.3645261	-84.3286921	-0.2251554	0.9574747	-0.1804084	0.9393927	0.1641947	-0.3009676
-23.4140553	-21.2212596	-84.6545419	-0.2341195	0.9563315	-0.1749802	0.9370407	0.1739958	-0.3027874
-23.5438257	-21.0771942	-84.9693904	-0.2436757	0.9549545	-0.1693634	0.9344379	0.1844078	-0.3046631
-23.6727098	-20.9323353	-85.2728634	-0.2538386	0.9533196	-0.1635474	0.9315597	0.1954476	-0.3065889
-23.8007026	-20.7866882	-85.5645850	-0.2646217	0.9514002	-0.1575217	0.9283795	0.2071313	-0.3085582
-23.9277993	-20.6402586	-85.8441782	-0.2760366	0.9491678	-0.1512755	0.9248686	0.2194733	-0.3105633
-24.0539951	-20.4930518	-86.1112654	-0.2880932	0.9465917	-0.1447983	0.9209963	0.2324862	-0.3125955
-24.1792853	-20.3450735	-86.3654682	-0.3007986	0.9436388	-0.1380796	0.9167301	0.2461802	-0.3146446
-24.3036652	-20.1963293	-86.6064087	-0.3141574	0.9402741	-0.1311093	0.9120353	0.2605628	-0.3166996
-24.4271300	-20.0468246	-86.8337091	-0.3281706	0.9364605	-0.1238781	0.9068758	0.2756380	-0.3187476
-24.5496752	-19.8965652	-87.0469927	-0.3428349	0.9321591	-0.1163771	0.9012137	0.2914059	-0.3207748
-24.6712961	-19.7455567	-87.2458841	-0.3581430	0.9273295	-0.1085986	0.8950102	0.3078622	-0.3227656
-24.7919882	-19.5938048	-87.4300099	-0.3740820	0.9219301	-0.1005362	0.8882255	0.3249972	-0.3247033
-24.9117468	-19.4413152	-87.5989988	-0.3906335	0.9159189	-0.0921849	0.8808198	0.3427956	-0.3265695
-25.0305675	-19.2880936	-87.7524826	-0.4077728	0.9092536	-0.0835416	0.8727535	0.3612355	-0.3283447
-25.1484459	-19.1341459	-87.8900965	-0.4254683	0.9018928	-0.0746055	0.8639881	0.3802882	-0.3300082
-25.2653774	-18.9794778	-88.0114793	-0.4436816	0.8937966	-0.0653780	0.8544872	0.3999175	-0.3315382
-25.3813577	-18.8240951	-88.1162747	-0.4623663	0.8849275	-0.0558634	0.8442172	0.4200795	-0.3329123
-25.4963824	-18.6680036	-88.2041312	-0.4814687	0.8752517	-0.0460692	0.8331483	0.4407221	-0.3341076
-25.6104472	-18.5112094	-88.2747028	-0.5009274	0.8647400	-0.0360059	0.8212562	0.4617852	-0.3351010
-25.7235477	-18.3537182	-88.3276499	-0.5206737	0.8533692	-0.0256876	0.8085224	0.4832008	-0.3358699
-25.8356798	-18.1955360	-88.3626396	-0.5406321	0.8411230	-0.0151318	0.7949357	0.5048935	-0.3363923
-25.9468392	-18.0366687	-88.3793461	-0.5607208	0.8279935	-0.0043598	0.7804935	0.5267810	-0.3366478
-26.0570217	-17.8771224	-88.3774518	-0.5808530	0.8139817	0.0066040	0.7652021	0.5487752	-0.3366177
-26.1662231	-17.7169030	-88.3566477	-0.6009381	0.7990989	0.0177318	0.7490782	0.5707836	-0.3362856
-26.2744394	-17.5560166	-88.3166338	-0.6208830	0.7833669	0.0289928	0.7321486	0.5927104	-0.3356381
-26.3816665	-17.3944692	-88.2571197	-0.6405940	0.7668187	0.0403540	0.7144510	0.6144583	-0.3346652
-26.4879004	-17.2322669	-88.1778258	-0.6599783	0.7494981	0.0517804	0.6960338	0.6359306	-0.3333605
-26.5931370	-17.0694158	-88.0784831	-0.6789461	0.7314598	0.0632358	0.6769555	0.6570327	-0.3317216
-26.6973723	-16.9059221	-87.9588342	-0.6974122	0.7127683	0.0746834	0.6572840	0.6776743	-0.3297504
-26.8006026	-16.7417919	-87.8186341	-0.7152977	0.6934971	0.0860868	0.6370952	0.6977709	-0.3274530
-26.9028238	-16.5770314	-87.6576503	-0.7325315	0.6737276	0.0974104	0.6164724	0.7172456	-0.3248393
-27.0040321	-16.4116467	-87.4756639	-0.7490515	0.6535468	0.1086203	0.5955036	0.7360304	-0.3219235
-27.1042238	-16.2456442	-87.2724697	-0.7648057	0.6330464	0.1196851	0.5742807	0.7540672	-0.3187230
-27.2033949	-16.0790300	-87.0478772	-0.7797522	0.6123204	0.1305763	0.5528971	0.7713086	-0.3152584
-27.3015419	-15.9118104	-86.8017106	-0.7938603	0.5914635	0.1412686	0.5314461	0.7877182	-0.3115528
-27.3986610	-15.7439918	-86.5338101	-0.8071095	0.5705691	0.1517405	0.5100190	0.8032705	-0.3076314
-27.4947486	-15.5755804	-86.2440317	-0.8194898	0.5497278	0.1619745	0.4887038	0.8179510	-0.3035207
-27.5898010	-15.4065826	-85.9322481	-0.8310007	0.5290262	0.1719571	0.4675837	0.8317549	-0.2992479
-27.6838146	-15.2370048	-85.5983493	-0.8416501	0.5085450	0.1816785	0.4467358	0.8446871	-0.2948404
-27.7767860	-15.0668533	-85.2422424	-0.8514538	0.4883590	0.1911332	0.4262307	0.8567604	-0.2903256
-27.8687116	-14.8961345	-84.8638530	-0.8604342	0.4685354	0.2003188	0.4061315	0.8679952	-0.2857298
-27.9595880	-14.7248549	-84.4631247	-0.8686187	0.4491342	0.2092367	0.3864935	0.8784177	-0.2810785
-28.0494117	-14.5530210	-84.0400203	-0.8760393	0.4302077	0.2178910	0.3673644	0.8880590	-0.2763957
-28.1381793	-14.3806391	-83.5945215	-0.8827310	0.4118003	0.2262886	0.3487841	0.8969542	-0.2717035
-28.2258876	-14.2077158	-83.1266295	-0.8887309	0.3939490	0.2344387	0.3307851	0.9051409	-0.2670226
-28.3125332	-14.0342576	-82.6363655	-0.8940775	0.3766838	0.2423524	0.3133928	0.9126588	-0.2623716
-28.3981128	-13.8602710	-82.1237708	-0.8988097	0.3600278	0.2500423	0.2966260	0.9195483	-0.2577671
-28.4826232	-13.6857625	-81.5889068	-0.9029660	0.3439980	0.2575223	0.2804976	0.9258502	-0.2532241
-28.5660613	-13.5107388	-81.0318557	-0.9065844	0.3286057	0.2648075	0.2650150	0.9316050	-0.2487553
-28.6484239	-13.3352065	-80.4527202	-0.9097015	0.3138573	0.2719133	0.2501808	0.9368521	-0.2443721
-28.7297079	-13.1591720	-79.8516240	-0.9123522	0.2997547	0.2788558	0.2359935	0.9416298	-0.2400839
-28.8099103	-12.9826422	-79.2287118	-0.9145698	0.2862959	0.2856515	0.2224477	0.9459751	-0.2358987
-28.8890279	-12.8056235	-78.5841491	-0.9163853	0.2734755	0.2923167	0.2095351	0.9499227	-0.2318230
-28.9670579	-12.6281227	-77.9181226	-0.9178278	0.2612856	0.2988679	0.1972447	0.9535058	-0.2278621
-29.0439974	-12.4501465	-77.2308401	-0.9189238	0.2497156	0.3053214	0.1855635	0.9567556	-0.2240200
-29.1198433	-12.2717015	-76.5225300	-0.9196979	0.2387533	0.3116932	0.1744767	0.9597009	-0.2202998
-29.1945929	-12.0927946	-75.7934420	-0.9201723	0.2283848	0.3179991	0.1639681	0.9623690	-0.2167036
-29.2682433	-11.9134323	-75.0438463	-0.9203669	0.2185950	0.3242545	0.1540206	0.9647847	-0.2132328
-29.3407918	-11.7336215	-74.2740336	-0.9202997	0.2093681	0.3304745	0.1446162	0.9669711	-0.2098880
-29.4122356	-11.5533689	-73.4843151	-0.9199866	0.2006875	0.3366738	0.1357367	0.9689496	-0.2066693
