Data calculated via Fourier domain filtering

Frequency:	3.1600000

Number of harmonics used:	39

Number of cycles in input:	1

Time	Strain	Rate	Stress	G'_t	G"_t	|G*_t|	tan(delta_t)	delta_t	displacement stress	est. elastic stress	dG'_{t}/dt	dG"_{t}/dt	Speed	norm. PAV
0.1067961	33.1106302	94.3593309	17.6745722	-0.0080772	0.0501659	0.0508120	-6.2107987	1.7304361	16.4440320	2068.9665589	0.0208603	0.0594482	0.0630019	0.0548248
0.1087379	33.6889849	94.1543917	17.6596198	-0.0080881	0.0501353	0.0507835	-6.1986856	1.7307428	16.4382821	2066.1042007	0.0220443	0.0616097	0.0654348	0.0448193
0.1106796	34.2660713	93.9459075	17.6444999	-0.0080966	0.0501118	0.0507616	-6.1892738	1.7309819	16.4321282	2063.7882545	0.0234648	0.0643326	0.0684784	0.0327349
0.1126214	34.8418676	93.7338864	17.6292132	-0.0081022	0.0500965	0.0507474	-6.1830817	1.7311396	16.4255161	2062.1371311	0.0251650	0.0677007	0.0722264	0.0182356
0.1145631	35.4163521	93.5183362	17.6137603	-0.0081044	0.0500906	0.0507420	-6.1807039	1.7312002	16.4183842	2061.2872506	0.0271802	0.0717705	0.0767448	0.0010673
0.1165049	35.9895032	93.2992652	17.5981419	-0.0081024	0.0500957	0.0507467	-6.1827942	1.7311469	16.4106657	2061.3896779	0.0295350	0.0765666	0.0820656	-0.0189181
0.1184466	36.5612993	93.0766814	17.5823585	-0.0080957	0.0501129	0.0507626	-6.1900467	1.7309622	16.4022912	2062.6060447	0.0322412	0.0820788	0.0881841	-0.0417451
0.1203884	37.1317190	92.8505934	17.5664106	-0.0080835	0.0501436	0.0507910	-6.2031745	1.7306290	16.3931919	2065.1040224	0.0352963	0.0882611	0.0950571	-0.0673034
0.1223301	37.7007406	92.6210096	17.5502987	-0.0080652	0.0501890	0.0508329	-6.2228889	1.7301312	16.3833022	2069.0526193	0.0386826	0.0950332	0.1026043	-0.0953463
0.1242719	38.2683428	92.3879387	17.5340232	-0.0080402	0.0502500	0.0508892	-6.2498792	1.7294546	16.3725631	2074.6175583	0.0423675	0.1022843	0.1107117	-0.1254976
0.1262136	38.8345042	92.1513894	17.5175845	-0.0080078	0.0503274	0.0509605	-6.2847943	1.7285878	16.3609244	2081.9569653	0.0463049	0.1098780	0.1192364	-0.1572678
0.1281554	39.3992035	91.9113707	17.5009829	-0.0079677	0.0504216	0.0510473	-6.3282272	1.7275225	16.3483476	2091.2175641	0.0504367	0.1176598	0.1280144	-0.1900791
0.1300971	39.9624195	91.6678915	17.4842187	-0.0079196	0.0505329	0.0511497	-6.3807026	1.7262543	16.3348073	2102.5315454	0.0546961	0.1254649	0.1368689	-0.2232962
0.1320389	40.5241309	91.4209611	17.4672920	-0.0078633	0.0506609	0.0512675	-6.4426683	1.7247828	16.3202922	2116.0142552	0.0590111	0.1331269	0.1456197	-0.2562628
0.1339806	41.0843166	91.1705888	17.4502028	-0.0077988	0.0508053	0.0514004	-6.5144910	1.7231113	16.3048055	2131.7628350	0.0633080	0.1404874	0.1540928	-0.2883398
0.1359223	41.6429555	90.9167840	17.4329514	-0.0077261	0.0509652	0.0515475	-6.5964563	1.7212473	16.2883645	2149.8559472	0.0675159	0.1474037	0.1621304	-0.3189428
0.1378641	42.2000266	90.6595561	17.4155376	-0.0076456	0.0511396	0.0517080	-6.6887752	1.7192014	16.2709992	2170.3547246	0.0715708	0.1537577	0.1695990	-0.3475761
0.1398058	42.7555088	90.3989151	17.3979614	-0.0075575	0.0513274	0.0518808	-6.7915945	1.7169867	16.2527501	2193.3050926	0.0754195	0.1594613	0.1763973	-0.3738621
0.1417476	43.3093814	90.1348705	17.3802226	-0.0074623	0.0515271	0.0520646	-6.9050153	1.7146187	16.2336659	2218.7416157	0.0790230	0.1644615	0.1824616	-0.3975614
0.1436893	43.8616233	89.8674324	17.3623212	-0.0073604	0.0517374	0.0522583	-7.0291172	1.7121134	16.2137997	2246.6930168	0.0823587	0.1687435	0.1877693	-0.4185861
0.1456311	44.4122139	89.5966108	17.3442569	-0.0072525	0.0519568	0.0524605	-7.1639902	1.7094872	16.1932064	2277.1894877	0.0854226	0.1723305	0.1923404	-0.4370020
0.1475728	44.9611324	89.3224160	17.3260294	-0.0071389	0.0521841	0.0526702	-7.3097741	1.7067555	16.1719381	2310.2718737	0.0882299	0.1752828	0.1962360	-0.4530229
0.1495146	45.5083582	89.0448583	17.3076385	-0.0070202	0.0524181	0.0528861	-7.4667055	1.7039320	16.1500411	2346.0027488	0.0908141	0.1776934	0.1995549	-0.4669952
0.1514563	46.0538705	88.7639480	17.2890839	-0.0068968	0.0526579	0.0531077	-7.6351723	1.7010279	16.1275526	2384.4793344	0.0932259	0.1796830	0.2024279	-0.4793756
0.1533981	46.5976490	88.4796959	17.2703653	-0.0067687	0.0529028	0.0533341	-7.8157745	1.6980513	16.1044975	2425.8481513	0.0955299	0.1813924	0.2050102	-0.4907024
0.1553398	47.1396731	88.1921125	17.2514824	-0.0066363	0.0531525	0.0535652	-8.0093924	1.6950070	16.0808866	2470.3212642	0.0978019	0.1829744	0.2074725	-0.5015628
0.1572816	47.6799224	87.9012088	17.2324347	-0.0064993	0.0534068	0.0538008	-8.2172594	1.6918959	16.0567151	2518.1939968	0.1001237	0.1845849	0.2099913	-0.5125569
0.1592233	48.2183766	87.6069956	17.2132219	-0.0063577	0.0536659	0.0540412	-8.4410413	1.6887155	16.0319619	2569.8640975	0.1025789	0.1863737	0.2127383	-0.5242617
0.1611651	48.7550154	87.3094841	17.1938437	-0.0062111	0.0539304	0.0542869	-8.6829223	1.6854597	16.0065902	2625.8525378	0.1052478	0.1884756	0.2158707	-0.5371966
0.1631068	49.2898186	87.0086854	17.1742996	-0.0060589	0.0542010	0.0545386	-8.9456997	1.6821197	15.9805488	2686.8264544	0.1082020	0.1910034	0.2195221	-0.5517915
0.1650486	49.8227661	86.7046109	17.1545892	-0.0059005	0.0544786	0.0547972	-9.2328915	1.6786842	15.9537742	2753.6252174	0.1115007	0.1940403	0.2237947	-0.5683602
0.1669903	50.3538378	86.3972720	17.1347120	-0.0057352	0.0547643	0.0550638	-9.5488643	1.6751405	15.9261935	2827.2912537	0.1151859	0.1976364	0.2287530	-0.5870810
0.1689321	50.8830136	86.0866803	17.1146675	-0.0055621	0.0550592	0.0553394	-9.8989919	1.6714752	15.8977279	2909.1081159	0.1192803	0.2018051	0.2344207	-0.6079846
0.1708738	51.4102738	85.7728475	17.0944552	-0.0053805	0.0553643	0.0556251	-10.2898594	1.6676752	15.8682968	3000.6494558	0.1237849	0.2065227	0.2407786	-0.6309509
0.1728156	51.9355984	85.4557854	17.0740746	-0.0051895	0.0556807	0.0559220	-10.7295358	1.6637285	15.8378213	3103.8441933	0.1286786	0.2117302	0.2477658	-0.6557159
0.1747573	52.4589676	85.1355059	17.0535249	-0.0049884	0.0560093	0.0562310	-11.2279463	1.6596254	15.8062290	3221.0655585	0.1339189	0.2173367	0.2552832	-0.6818864
0.1766991	52.9803618	84.8120211	17.0328056	-0.0047765	0.0563507	0.0565528	-11.7973927	1.6553587	15.7734569	3355.2553260	0.1394440	0.2232248	0.2631995	-0.7089644
0.1786408	53.4997613	84.4853432	17.0119159	-0.0045534	0.0567054	0.0568880	-12.4532931	1.6509244	15.7394552	3510.1003410	0.1451758	0.2292577	0.2713579	-0.7363771
0.1805825	54.0171466	84.1554845	16.9908549	-0.0043188	0.0570735	0.0572367	-13.2152510	1.6463225	15.7041895	3690.2879511	0.1510243	0.2352869	0.2795858	-0.7635121
0.1825243	54.5324982	83.8224573	16.9696219	-0.0040723	0.0574549	0.0575990	-14.1086354	1.6415566	15.6676423	3901.8831140	0.1568925	0.2411612	0.2877047	-0.7897555
0.1844660	55.0457966	83.4862743	16.9482160	-0.0038141	0.0578490	0.0579747	-15.1669672	1.6366338	15.6298138	4152.8983726	0.1626822	0.2467352	0.2955398	-0.8145291
0.1864078	55.5570226	83.1469481	16.9266361	-0.0035445	0.0582554	0.0583631	-16.4356283	1.6315648	15.5907217	4454.1797755	0.1682995	0.2518780	0.3029311	-0.8373254
0.1883495	56.0661569	82.8044915	16.9048812	-0.0032636	0.0586729	0.0587635	-17.9778230	1.6263632	15.5503994	4820.8307930	0.1736602	0.2564801	0.3097417	-0.8577374
0.1902913	56.5731804	82.4589173	16.8829504	-0.0029722	0.0591004	0.0591751	-19.8845522	1.6210443	15.5088938	5274.5949751	0.1786956	0.2604599	0.3158662	-0.8754816
0.1922330	57.0780739	82.1102385	16.8608423	-0.0026708	0.0595369	0.0595968	-22.2921364	1.6156251	15.4662623	5848.0420516	0.1833558	0.2637684	0.3212369	-0.8904133
0.1941748	57.5808185	81.7584684	16.8385560	-0.0023601	0.0599809	0.0600273	-25.4148988	1.6101230	15.4225684	6592.3758770	0.1876139	0.2663913	0.3258271	-0.9025321
0.1961165	58.0813951	81.4036201	16.8160901	-0.0020408	0.0604312	0.0604657	-29.6108696	1.6045549	15.3778781	7593.1312676	0.1914672	0.2683498	0.3296533	-0.9119801
0.1980583	58.5797850	81.0457070	16.7934435	-0.0017138	0.0608866	0.0609107	-35.5272898	1.5989363	15.3322551	9004.9352074	0.1949384	0.2696993	0.3327742	-0.9190304
0.2000000	59.0759695	80.6847426	16.7706149	-0.0013796	0.0613461	0.0613616	-44.4676396	1.5932808	15.2857560	11139.1912089	0.1980741	0.2705256	0.3352871	-0.9240694
0.2019418	59.5699297	80.3207405	16.7476030	-0.0010387	0.0618087	0.0618174	-59.5073817	1.5875994	15.2384267	14730.6341052	0.2009428	0.2709400	0.3373225	-0.9275723
0.2038835	60.0616472	79.9537143	16.7244065	-0.0006915	0.0622738	0.0622776	-90.0580029	1.5818998	15.1902985	22027.6951394	0.2036311	0.2710726	0.3390368	-0.9300750
0.2058253	60.5511034	79.5836779	16.7010241	-0.0003382	0.0627411	0.0627420	-185.5197295	1.5761865	15.1413855	44832.2490575	0.2062390	0.2710647	0.3406033	-0.9321428
0.2077670	61.0382799	79.2106452	16.6774545	0.0000212	0.0632105	0.0632105	2977.2740886	1.5704604	15.0916824	-710771.4172198	0.2088744	0.2710608	0.3422024	-0.9343389
0.2097088	61.5231583	78.8346303	16.6536963	0.0003870	0.0636822	0.0636834	164.5474306	1.5647191	15.0411641	-38803.1155918	0.2116467	0.2712003	0.3440115	-0.9371925
0.2116505	62.0057204	78.4556473	16.6297482	0.0007596	0.0641566	0.0641611	84.4607617	1.5589571	14.9897855	-19671.7212516	0.2146608	0.2716097	0.3461951	-0.9411708
0.2135923	62.4859481	78.0737105	16.6056088	0.0011396	0.0646344	0.0646445	56.7150198	1.5531661	14.9374834	-13044.7665087	0.2180106	0.2723957	0.3488954	-0.9466538
0.2155340	62.9638231	77.6888343	16.5812768	0.0015279	0.0651165	0.0651344	42.6177481	1.5473362	14.8841786	-9678.4990897	0.2217742	0.2736394	0.3522248	-0.9539149
0.2174758	63.4393277	77.3010331	16.5567507	0.0019254	0.0656039	0.0656321	34.0728695	1.5414559	14.8297793	-7638.7439537	0.2260087	0.2753925	0.3562597	-0.9631074
0.2194175	63.9124437	76.9103216	16.5320290	0.0023331	0.0660976	0.0661387	28.3303251	1.5355131	14.7741853	-6268.5064076	0.2307472	0.2776744	0.3610365	-0.9742584
0.2213593	64.3831535	76.5167145	16.5071104	0.0027521	0.0665986	0.0666555	24.1991881	1.5294961	14.7172921	-5283.2721805	0.2359965	0.2804722	0.3665502	-0.9872699
0.2233010	64.8514393	76.1202265	16.4819932	0.0031835	0.0671081	0.0671836	21.0802588	1.5233941	14.6589963	-4539.8908656	0.2417371	0.2837422	0.3727553	-1.0019271
0.2252427	65.3172835	75.7208727	16.4566759	0.0036282	0.0676268	0.0677241	18.6393961	1.5171979	14.5991996	-3958.5337580	0.2479240	0.2874128	0.3795688	-1.0179145
0.2271845	65.7806685	75.3186680	16.4311568	0.0040871	0.0681556	0.0682780	16.6756872	1.5109005	14.5378135	-3491.1992924	0.2544894	0.2913897	0.3868757	-1.0348363
0.2291262	66.2415770	74.9136276	16.4054344	0.0045611	0.0686949	0.0688461	15.0611308	1.5044976	14.4747629	-3107.3032072	0.2613470	0.2955615	0.3945363	-1.0522433
0.2310680	66.6999914	74.5057668	16.3795069	0.0050506	0.0692451	0.0694290	13.7103247	1.4979875	14.4099892	-2786.4372073	0.2683971	0.2998072	0.4023946	-1.0696611
0.2330097	67.1558947	74.0951008	16.3533724	0.0055560	0.0698061	0.0700269	12.5640809	1.4913718	14.3434519	-2514.4548064	0.2755326	0.3040034	0.4102880	-1.0866203
0.2349515	67.6092695	73.6816453	16.3270291	0.0060775	0.0703780	0.0706399	11.5800372	1.4846545	14.2751296	-2281.2287755	0.2826454	0.3080315	0.4180572	-1.1026852
0.2368932	68.0600990	73.2654156	16.3004751	0.0066151	0.0709602	0.0712679	10.7270163	1.4778424	14.2050195	-2079.3039439	0.2896335	0.3117851	0.4255555	-1.1174798
0.2388350	68.5083660	72.8464276	16.2737085	0.0071685	0.0715523	0.0719105	9.9815021	1.4709442	14.1331357	-1903.0555602	0.2964068	0.3151758	0.4326578	-1.1307095
0.2407767	68.9540536	72.4246969	16.2467271	0.0077373	0.0721534	0.0725671	9.3253638	1.4639701	14.0595070	-1748.1459920	0.3028930	0.3181385	0.4392679	-1.1421767
0.2427185	69.3971453	72.0002394	16.2195288	0.0083211	0.0727629	0.0732371	8.7443458	1.4569314	13.9841726	-1611.1641468	0.3090425	0.3206348	0.4453245	-1.1517903
0.2446602	69.8376241	71.5730712	16.1921116	0.0089193	0.0733797	0.0739198	8.2270406	1.4498393	13.9071786	-1489.3803887	0.3148310	0.3226545	0.4508043	-1.1595677
0.2466020	70.2754736	71.1432084	16.1644732	0.0095313	0.0740031	0.0746143	7.7641769	1.4427049	13.8285725	-1380.5764482	0.3202619	0.3242165	0.4557236	-1.1656307
0.2485437	70.7106773	70.7106670	16.1366113	0.0101566	0.0746322	0.0753201	7.3481153	1.4355379	13.7483988	-1282.9251614	0.3253661	0.3253661	0.4601372	-1.1701948
0.2504855	71.1432187	70.2754634	16.1085237	0.0107948	0.0752664	0.0760366	6.9724864	1.4283469	13.6666936	-1194.9039902	0.3302005	0.3261731	0.4641350	-1.1735537
0.2524272	71.5730817	69.8376139	16.0802080	0.0114454	0.0759052	0.0767632	6.6319266	1.4211380	13.5834807	-1115.2318477	0.3348450	0.3267260	0.4678366	-1.1760588
0.2543690	72.0002499	69.3971351	16.0516620	0.0121084	0.0765482	0.0774999	6.3218823	1.4139154	13.4987675	-1042.8222529	0.3393977	0.3271271	0.4713841	-1.1780968
0.2563107	72.4247074	68.9540436	16.0228831	0.0127839	0.0771952	0.0782466	6.0384625	1.4066807	13.4125420	-976.7480844	0.3439694	0.3274861	0.4749338	-1.1800659
0.2582525	72.8464382	68.5083560	15.9938689	0.0134721	0.0778464	0.0790036	5.7783274	1.3994332	13.3247714	-916.2146686	0.3486770	0.3279130	0.4786466	-1.1823510
0.2601942	73.2654263	68.0600890	15.9646170	0.0141736	0.0785021	0.0797714	5.5386015	1.3921697	13.2354010	-860.5389145	0.3536368	0.3285118	0.4826790	-1.1853022
0.2621360	73.6816560	67.6092597	15.9351248	0.0148891	0.0791627	0.0805507	5.3168055	1.3848854	13.1443553	-809.1328621	0.3589574	0.3293744	0.4871733	-1.1892138
0.2640777	74.0951116	67.1558849	15.9053898	0.0156196	0.0798289	0.0813426	5.1108025	1.3775735	13.0515395	-761.4904667	0.3647333	0.3305750	0.4922501	-1.1943088
0.2660195	74.5057777	66.6999817	15.8754094	0.0163662	0.0805013	0.0821482	4.9187528	1.3702263	12.9568429	-717.1767536	0.3710394	0.3321666	0.4980009	-1.2007272
0.2679612	74.9136386	66.2415673	15.8451809	0.0171301	0.0811810	0.0829686	4.7390772	1.3628355	12.8601421	-675.8187090	0.3779265	0.3341775	0.5044829	-1.2085192
0.2699029	75.3186790	65.7806590	15.8147017	0.0179127	0.0818687	0.0838054	4.5704251	1.3553928	12.7613061	-637.0974391	0.3854181	0.3366106	0.5117165	-1.2176450
0.2718447	75.7208837	65.3172740	15.7839688	0.0187153	0.0825653	0.0846599	4.4116458	1.3478903	12.6602013	-600.7412610	0.3935094	0.3394436	0.5196842	-1.2279793
0.2737864	76.1202376	64.8514299	15.7529796	0.0195392	0.0832717	0.0855333	4.2617637	1.3403212	12.5566963	-566.5194909	0.4021677	0.3426311	0.5283322	-1.2393209
0.2757282	76.5167256	64.3831441	15.7217311	0.0203857	0.0839884	0.0864270	4.1199543	1.3326800	12.4506670	-534.2367755	0.4113344	0.3461074	0.5375745	-1.2514075
0.2776699	76.9103328	63.9124344	15.6902202	0.0212559	0.0847160	0.0873419	3.9855232	1.3249632	12.3420011	-503.7278792	0.4209288	0.3497916	0.5472981	-1.2639337
0.2796117	77.3010444	63.4393184	15.6584439	0.0221507	0.0854549	0.0882791	3.8578852	1.3171690	12.2306013	-474.8528863	0.4308536	0.3535925	0.5573710	-1.2765714
