Data calculated via Fourier domain filtering

Frequency:	3.1600000

Number of harmonics used:	15

Number of cycles in input:	1

Time	Strain	Rate	Stress	G'_t	G"_t	|G*_t|	tan(delta_t)	delta_t	displacement stress	est. elastic stress	dG'_{t}/dt	dG"_{t}/dt	Speed	norm. PAV
[s]	[-]	[1/s]	[Pa]	[Pa]	[Pa]	[Pa]	[]	[rad]	[Pa]	[Pa]	[Pa/s]	[Pa/s]	[Pa/s]	[]

0.4174758	9.6852208	2.4892757	11.1391795	0.2235379	0.8799078	0.9078584	3.9362793	1.3220124	8.2810217	-27.3600405	6.6433850	1.7074697	6.8593015	-2.8652711
0.4194175	9.7003124	2.4298014	11.0902200	0.2412156	0.8843934	0.9166988	3.6664031	1.3045260	8.0703220	-23.7565770	6.6258290	1.6596840	6.8305316	-2.8343393
0.4213593	9.7150388	2.3702357	11.0410916	0.2590114	0.8887930	0.9257645	3.4314826	1.2872303	7.8581249	-20.6238793	6.6072264	1.6120047	6.8010293	-2.8031645
0.4233010	9.7293994	2.3105807	10.9917891	0.2769256	0.8931054	0.9350535	3.2250737	1.2701264	7.6444339	-17.8752507	6.5875988	1.5644525	6.7708175	-2.7718066
0.4252428	9.7433937	2.2508388	10.9423074	0.2949584	0.8973295	0.9445637	3.0422242	1.2532154	7.4292524	-15.4440674	6.5669691	1.5170477	6.7399196	-2.7403232
0.4271845	9.7570212	2.1910121	10.8926415	0.3131099	0.9014640	0.9542931	2.8790657	1.2364977	7.2125838	-13.2782872	6.5453607	1.4698101	6.7083595	-2.7087687
0.4291263	9.7702813	2.1311029	10.8427862	0.3313805	0.9055079	0.9642394	2.7325324	1.2199738	6.9944313	-11.3366675	6.5227981	1.4227592	6.6761619	-2.6771947
0.4310680	9.7831736	2.0711134	10.7927364	0.3497703	0.9094600	0.9744008	2.6001634	1.2036435	6.7747981	-9.5861018	6.4993065	1.3759139	6.6433519	-2.6456497
0.4330098	9.7956975	2.0110460	10.7424868	0.3682797	0.9133192	0.9847750	2.4799604	1.1875066	6.5536873	-7.9997081	6.4749120	1.3292928	6.6099549	-2.6141795
0.4349515	9.8078527	1.9509029	10.6920323	0.3869090	0.9170842	0.9953602	2.3702840	1.1715625	6.3311017	-6.5554318	6.4496410	1.2829135	6.5759970	-2.5828267
0.4368933	9.8196386	1.8906863	10.6413675	0.4056584	0.9207538	1.0061543	2.2697762	1.1558103	6.1070444	-5.2350085	6.4235207	1.2367936	6.5415041	-2.5516310
0.4388350	9.8310548	1.8303986	10.5904872	0.4245284	0.9243270	1.0171553	2.1773031	1.1402489	5.8815178	-4.0231837	6.3965786	1.1909497	6.5065028	-2.5206291
0.4407768	9.8421008	1.7700419	10.5393860	0.4435193	0.9278026	1.0283613	2.0919101	1.1248770	5.6545248	-2.9071172	6.3688425	1.1453979	6.4710193	-2.4898548
0.4427185	9.8527763	1.7096186	10.4880587	0.4626316	0.9311792	1.0397706	2.0127877	1.1096932	5.4260676	-1.8759240	6.3403404	1.1001536	6.4350800	-2.4593393
0.4446603	9.8630809	1.6491309	10.4364998	0.4818657	0.9344559	1.0513811	1.9392455	1.0946958	5.1961487	-0.9203156	6.3111005	1.0552316	6.3987110	-2.4291109
0.4466020	9.8730141	1.5885812	10.3847040	0.5012220	0.9376312	1.0631913	1.8706905	1.0798829	4.9647703	-0.0323179	6.2811506	1.0106458	6.3619382	-2.3991950
0.4485437	9.8825756	1.5279716	10.3326657	0.5207011	0.9407041	1.0751994	1.8066107	1.0652526	4.7319346	0.7949532	6.2505185	0.9664098	6.3247869	-2.3696148
0.4504855	9.8917650	1.4673045	10.2803797	0.5403034	0.9436733	1.0874038	1.7465619	1.0508027	4.4976435	1.5674719	6.2192317	0.9225360	6.2872820	-2.3403908
0.4524272	9.9005820	1.4065822	10.2278402	0.5600294	0.9465375	1.0998028	1.6901566	1.0365309	4.2618992	2.2904477	6.1873169	0.8790364	6.2494476	-2.3115411
0.4543690	9.9090262	1.3458069	10.1750419	0.5798798	0.9492955	1.1123949	1.6370555	1.0224350	4.0247035	2.9684444	6.1548003	0.8359222	6.2113068	-2.2830816
0.4563107	9.9170974	1.2849809	10.1219791	0.5998551	0.9519460	1.1251788	1.5869598	1.0085125	3.7860583	3.6054765	6.1217073	0.7932038	6.1728820	-2.2550260
0.4582525	9.9247952	1.2241066	10.0686463	0.6199559	0.9544878	1.1381530	1.5396058	0.9947608	3.5459656	4.2050893	6.0880623	0.7508910	6.1341943	-2.2273858
0.4601942	9.9321194	1.1631861	10.0150379	0.6401828	0.9569195	1.1513161	1.4947598	0.9811774	3.3044271	4.7704261	6.0538887	0.7089928	6.0952636	-2.2001707
0.4621360	9.9390696	1.1022219	9.9611482	0.6605363	0.9592398	1.1646670	1.4522136	0.9677598	3.0614450	5.3042827	6.0192085	0.6675177	6.0561085	-2.1733886
0.4640777	9.9456456	1.0412162	9.9069714	0.6810171	0.9614474	1.1782043	1.4117817	0.9545051	2.8170211	5.8091545	5.9840425	0.6264735	6.0167461	-2.1470454
0.4660195	9.9518471	0.9801712	9.8525020	0.7016258	0.9635410	1.1919270	1.3732977	0.9414106	2.5711577	6.2872758	5.9484099	0.5858673	5.9771917	-2.1211457
0.4679612	9.9576740	0.9190894	9.7977342	0.7223630	0.9655192	1.2058340	1.3366123	0.9284738	2.3238570	6.7406527	5.9123285	0.5457058	5.9374593	-2.0956922
0.4699030	9.9631260	0.8579730	9.7426621	0.7432292	0.9673805	1.2199241	1.3015911	0.9156917	2.0751216	7.1710916	5.8758141	0.5059949	5.8975607	-2.0706866
0.4718447	9.9682029	0.7968243	9.6872799	0.7642252	0.9691237	1.2341964	1.2681126	0.9030617	1.8249541	7.5802234	5.8388811	0.4667404	5.8575062	-2.0461290
0.4737865	9.9729044	0.7356455	9.6315819	0.7853515	0.9707471	1.2486500	1.2360671	0.8905810	1.5733576	7.9695242	5.8015418	0.4279475	5.8173040	-2.0220184
0.4757282	9.9772305	0.6744391	9.5755621	0.8066085	0.9722495	1.2632840	1.2053549	0.8782469	1.3203354	8.3403331	5.7638065	0.3896209	5.7769603	-1.9983527
0.4776700	9.9811810	0.6132073	9.5192146	0.8279970	0.9736294	1.2780975	1.1758852	0.8660566	1.0658912	8.6938681	5.7256838	0.3517652	5.7364792	-1.9751288
0.4796117	9.9847557	0.5519524	9.4625335	0.8495173	0.9748852	1.2930896	1.1475754	0.8540075	0.8100290	9.0312389	5.6871799	0.3143846	5.6958628	-1.9523427
0.4815535	9.9879544	0.4906767	9.4055128	0.8711700	0.9760155	1.3082596	1.1203502	0.8420969	0.5527535	9.3534589	5.6482993	0.2774832	5.6551112	-1.9299895
0.4834952	9.9907772	0.4293825	9.3481464	0.8929554	0.9770187	1.3236068	1.0941404	0.8303221	0.2940697	9.6614553	5.6090443	0.2410649	5.6142221	-1.9080635
0.4854370	9.9932237	0.3680722	9.2904284	0.9148741	0.9778932	1.3391302	1.0688829	0.8186806	0.0339833	9.9560783	5.5694149	0.2051337	5.5731914	-1.8865585
0.4873787	9.9952941	0.3067480	9.2323526	0.9369263	0.9786377	1.3548293	1.0445194	0.8071697	-0.2274994	10.2381086	5.5294094	0.1696934	5.5320127	-1.8654678
0.4893205	9.9969881	0.2454122	9.1739129	0.9591123	0.9792503	1.3707033	1.0209966	0.7957870	-0.4903715	10.5082645	5.4890238	0.1347480	5.4906774	-1.8447838
0.4912622	9.9983057	0.1840673	9.1151032	0.9814323	0.9797297	1.3867515	0.9982652	0.7845300	-0.7546254	10.7672078	5.4482520	0.1003015	5.4491752	-1.8244988
0.4932039	9.9992469	0.1227154	9.0559172	1.0038866	0.9800741	1.4029731	0.9762797	0.7733962	-1.0202526	11.0155495	5.4070863	0.0663583	5.4074935	-1.8046048
0.4951457	9.9998116	0.0613588	8.9963488	1.0264752	0.9802819	1.4193674	0.9549982	0.7623834	-1.2872439	11.2538546	5.3655168	0.0329228	5.3656178	-1.7850931
0.4970874	9.9999999	-0.0000000	8.9363916	1.0491981	0.9803516	1.4359338	0.9343818	0.7514891	-1.5555893	11.4826458	5.3235317	0.0000000	5.3235317	-1.7659550
0.4990292	9.9998116	-0.0613588	8.8760395	1.0720554	0.9802814	1.4526714	0.9143944	0.7407111	-1.8252777	11.7024082	5.2811176	-0.0324049	5.2812171	-1.7471817
0.5009709	9.9992469	-0.1227154	8.8152859	1.0950468	0.9800697	1.4695796	0.8950026	0.7300472	-2.0962973	11.9135918	5.2382594	-0.0642864	5.2386539	-1.7287640
0.5029127	9.9983057	-0.1840673	8.7541247	1.1181722	0.9797149	1.4866574	0.8761753	0.7194953	-2.3686351	12.1166155	5.1949403	-0.0956381	5.1958205	-1.7106928
0.5048544	9.9969881	-0.2454122	8.6925493	1.1414312	0.9792152	1.5039041	0.8578837	0.7090532	-2.6422771	12.3118688	5.1511419	-0.1264535	5.1526938	-1.6929588
0.5067962	9.9952941	-0.3067480	8.6305534	1.1648235	0.9785691	1.5213189	0.8401007	0.6987189	-2.9172084	12.4997150	5.1068447	-0.1567252	5.1092490	-1.6755527
0.5087379	9.9932237	-0.3680722	8.5681304	1.1883486	0.9777748	1.5389009	0.8228013	0.6884904	-3.1934128	12.6804932	5.0620276	-0.1864455	5.0654600	-1.6584653
0.5106797	9.9907772	-0.4293825	8.5052738	1.2120057	0.9768307	1.5566490	0.8059621	0.6783658	-3.4708731	12.8545203	5.0166683	-0.2156059	5.0212993	-1.6416873
0.5126214	9.9879544	-0.4906767	8.4419771	1.2357944	0.9757351	1.5745624	0.7895611	0.6683432	-3.7495709	13.0220927	4.9707437	-0.2441970	4.9767384	-1.6252097
0.5145632	9.9847557	-0.5519524	8.3782338	1.2597136	0.9744864	1.5926400	0.7735777	0.6584209	-4.0294865	13.1834880	4.9242293	-0.2722090	4.9317473	-1.6090233
0.5165049	9.9811810	-0.6132073	8.3140371	1.2837625	0.9730829	1.6108806	0.7579929	0.6485970	-4.3105991	13.3389665	4.8770999	-0.2996313	4.8862954	-1.5931192
0.5184467	9.9772305	-0.6744391	8.2493805	1.3079400	0.9715230	1.6292833	0.7427886	0.6388698	-4.5928866	13.4887727	4.8293295	-0.3264523	4.8403507	-1.5774886
0.5203884	9.9729044	-0.7356455	8.1842573	1.3322451	0.9698050	1.6478467	0.7279479	0.6292377	-4.8763257	13.6331362	4.7808914	-0.3526598	4.7938807	-1.5621228
0.5223302	9.9682029	-0.7968243	8.1186606	1.3566763	0.9679274	1.6665695	0.7134549	0.6196992	-5.1608917	13.7722729	4.7317582	-0.3782408	4.7468517	-1.5470133
0.5242719	9.9631260	-0.8579730	8.0525839	1.3812323	0.9658886	1.6854505	0.6992948	0.6102525	-5.4465586	13.9063864	4.6819018	-0.4031813	4.6992297	-1.5321518
0.5262137	9.9576740	-0.9190894	7.9860202	1.4059115	0.9636870	1.7044881	0.6854535	0.6008963	-5.7332991	14.0356682	4.6312938	-0.4274667	4.6509795	-1.5175301
0.5281554	9.9518471	-0.9801712	7.9189628	1.4307124	0.9613210	1.7236809	0.6719177	0.5916292	-6.0210846	14.1602994	4.5799054	-0.4510814	4.6020656	-1.5031401
0.5300972	9.9456456	-1.0412162	7.8514048	1.4556330	0.9587893	1.7430273	0.6586751	0.5824496	-6.3098852	14.2804506	4.5277072	-0.4740088	4.5524517	-1.4889741
0.5320389	9.9390696	-1.1022219	7.7833394	1.4806715	0.9560902	1.7625256	0.6457139	0.5733563	-6.5996695	14.3962833	4.4746695	-0.4962316	4.5021009	-1.4750244
0.5339807	9.9321194	-1.1631861	7.7147595	1.5058259	0.9532224	1.7821741	0.6330230	0.5643479	-6.8904047	14.5079503	4.4207623	-0.5177315	4.4509758	-1.4612836
0.5359224	9.9247952	-1.2241066	7.6456583	1.5310939	0.9501845	1.8019709	0.6205919	0.5554232	-7.1820567	14.6155962	4.3659553	-0.5384893	4.3990381	-1.4477442
0.5378641	9.9170974	-1.2849809	7.5760288	1.5564732	0.9469751	1.8219140	0.6084108	0.5465810	-7.4745900	14.7193581	4.3102177	-0.5584849	4.3462492	-1.4343993
0.5398059	9.9090262	-1.3458069	7.5058639	1.5819614	0.9435930	1.8420015	0.5964703	0.5378201	-7.7679678	14.8193659	4.2535184	-0.5776971	4.2925695	-1.4212417
0.5417476	9.9005820	-1.4065822	7.4351567	1.6075558	0.9400367	1.8622311	0.5847615	0.5291394	-8.0621517	14.9157432	4.1958260	-0.5961039	4.2379589	-1.4082647
0.5436894	9.8917650	-1.4673045	7.3639000	1.6332538	0.9363053	1.8826008	0.5732760	0.5205377	-8.3571018	15.0086071	4.1371085	-0.6136822	4.1823764	-1.3954615
0.5456311	9.8825756	-1.5279716	7.2920868	1.6590524	0.9323974	1.9031080	0.5620060	0.5120141	-8.6527771	15.0980690	4.0773334	-0.6304077	4.1257801	-1.3828256
0.5475729	9.8730141	-1.5885812	7.2197099	1.6849487	0.9283121	1.9237503	0.5509438	0.5035676	-8.9491350	15.1842352	4.0164677	-0.6462552	4.0681272	-1.3703504
0.5495146	9.8630809	-1.6491309	7.1467622	1.7109393	0.9240482	1.9445253	0.5400824	0.4951971	-9.2461312	15.2672066	3.9544777	-0.6611984	4.0093737	-1.3580297
0.5514564	9.8527763	-1.7096186	7.0732366	1.7370211	0.9196049	1.9654301	0.5294150	0.4869017	-9.5437204	15.3470794	3.8913289	-0.6752097	3.9494745	-1.3458570
0.5533981	9.8421008	-1.7700419	6.9991258	1.7631905	0.9149813	1.9864621	0.5189350	0.4786806	-9.8418555	15.4239454	3.8269859	-0.6882603	3.8883831	-1.3338263
0.5553399	9.8310548	-1.8303986	6.9244226	1.7894439	0.9101765	2.0076182	0.5086365	0.4705329	-10.1404880	15.4978923	3.7614123	-0.7003202	3.8260516	-1.3219314
0.5572816	9.8196386	-1.8906863	6.8491198	1.8157776	0.9051899	2.0288955	0.4985137	0.4624578	-10.4395678	15.5690035	3.6945705	-0.7113578	3.7624302	-1.3101660
0.5592234	9.8078527	-1.9509029	6.7732101	1.8421875	0.9000208	2.0502907	0.4885609	0.4544545	-10.7390435	15.6373590	3.6264217	-0.7213402	3.6974676	-1.2985243
0.5611651	9.7956975	-2.0110460	6.6966863	1.8686695	0.8946686	2.0718006	0.4787730	0.4465223	-11.0388620	15.7030352	3.5569258	-0.7302332	3.6311102	-1.2870000
0.5631069	9.7831736	-2.0711134	6.6195411	1.8952195	0.8891329	2.0934217	0.4691451	0.4386604	-11.3389686	15.7661052	3.4860408	-0.7380006	3.5633026	-1.2755871
0.5650486	9.7702813	-2.1311029	6.5417671	1.9218329	0.8834134	2.1151503	0.4596723	0.4308683	-11.6393071	15.8266389	3.4137232	-0.7446047	3.4939866	-1.2642795
0.5669904	9.7570212	-2.1910121	6.4633570	1.9485051	0.8775098	2.1369828	0.4503503	0.4231452	-11.9398197	15.8847033	3.3399276	-0.7500059	3.4231017	-1.2530712
0.5689321	9.7433937	-2.2508388	6.3843036	1.9752313	0.8714220	2.1589152	0.4411747	0.4154906	-12.2404469	15.9403626	3.2646065	-0.7541628	3.3505845	-1.2419560
0.5708739	9.7293994	-2.3105807	6.3045994	2.0020066	0.8651500	2.1809436	0.4321414	0.4079039	-12.5411276	15.9936783	3.1877101	-0.7570317	3.2763688	-1.2309276
0.5728156	9.7150388	-2.3702357	6.2242372	2.0288257	0.8586938	2.2030635	0.4232467	0.4003847	-12.8417989	16.0447096	3.1091865	-0.7585669	3.2003851	-1.2199799
0.5747574	9.7003124	-2.4298014	6.1432095	2.0556833	0.8520538	2.2252707	0.4144869	0.3929323	-13.1423962	16.0935131	3.0289811	-0.7587204	3.1225604	-1.2091064
0.5766991	9.6852208	-2.4892757	6.0615089	2.0825739	0.8452302	2.2475605	0.4058585	0.3855465	-13.4428532	16.1401433	2.9470366	-0.7574415	3.0428182	-1.1983008
0.5786409	9.6697646	-2.5486562	5.9791282	2.1094917	0.8382237	2.2699283	0.3973582	0.3782269	-13.7431018	16.1846524	2.8632930	-0.7546773	2.9610783	-1.1875565
0.5805826	9.6539443	-2.6079408	5.8960600	2.1364307	0.8310350	2.2923689	0.3889829	0.3709729	-14.0430718	16.2270907	2.7776874	-0.7503717	2.8772565	-1.1768668
0.5825243	9.6377605	-2.6671272	5.8122968	2.1633847	0.8236647	2.3148773	0.3807296	0.3637844	-14.3426915	16.2675066	2.6901537	-0.7444659	2.7912643	-1.1662251
0.5844661	9.6212139	-2.7262131	5.7278313	2.1903474	0.8161140	2.3374481	0.3725957	0.3566611	-14.6418870	16.3059467	2.6006228	-0.7368981	2.7030091	-1.1556244
0.5864078	9.6043051	-2.7851965	5.6426562	2.2173120	0.8083839	2.3600757	0.3645783	0.3496027	-14.9405824	16.3424557	2.5090223	-0.7276031	2.6123934	-1.1450577
0.5883496	9.5870346	-2.8440749	5.5567640	2.2442718	0.8004760	2.3827542	0.3566751	0.3426091	-15.2387002	16.3770768	2.4152764	-0.7165124	2.5193154	-1.1345179
0.5902913	9.5694032	-2.9028463	5.4701475	2.2712196	0.7923916	2.4054777	0.3488838	0.3356800	-15.5361602	16.4098515	2.3193060	-0.7035539	2.4236684	-1.1239976
0.5922331	9.5514116	-2.9615084	5.3827994	2.2981481	0.7841326	2.4282398	0.3412020	0.3288155	-15.8328807	16.4408199	2.2210285	-0.6886518	2.3253406	-1.1134895
0.5941748	9.5330603	-3.0200590	5.2947122	2.3250497	0.7757010	2.4510341	0.3336277	0.3220155	-16.1287775	16.4700207	2.1203578	-0.6717263	2.2242153	-1.1029858
0.5961166	9.5143501	-3.0784959	5.2058788	2.3519165	0.7670988	2.4738536	0.3261590	0.3152799	-16.4237643	16.4974911	2.0172044	-0.6526938	2.1201705	-1.0924788
0.5980583	9.4952817	-3.1368169	5.1162917	2.3787403	0.7583286	2.4966914	0.3187942	0.3086088	-16.7177527	16.5232672	1.9114753	-0.6314662	2.0130791	-1.0819605
0.6000001	9.4758558	-3.1950198	5.0259439	2.4055129	0.7493929	2.5195401	0.3115314	0.3020022	-17.0106519	16.5473837	1.8030739	-0.6079513	1.9028085	-1.0714228
0.6019418	9.4560731	-3.2531024	4.9348280	2.4322255	0.7402947	2.5423921	0.3043693	0.2954605	-17.3023688	16.5698743	1.6919003	-0.5820520	1.7892208	-1.0608574
0.6038836	9.4359345	-3.3110625	4.8429368	2.4588692	0.7310372	2.5652394	0.2973062	0.2889836	-17.5928081	16.5907712	1.5778513	-0.5536670	1.6721728	-1.0502558
0.6058253	9.4154405	-3.3688980	4.7502633	2.4854348	0.7216237	2.5880740	0.2903410	0.2825720	-17.8818721	16.6101061	1.4608204	-0.5226900	1.5515157	-1.0396092
0.6077671	9.3945921	-3.4266066	4.6568002	2.5119126	0.7120581	2.6108872	0.2834725	0.2762258	-18.1694606	16.6279092	1.3406979	-0.4890096	1.4270954	-1.0289089
0.6097088	9.3733900	-3.4841863	4.5625406	2.5382930	0.7023443	2.6336702	0.2766995	0.2699455	-18.4554711	16.6442100	1.2173712	-0.4525096	1.2987523	-1.0181457
0.6116506	9.3518350	-3.5416347	4.4674773	2.5645656	0.6924867	2.6564139	0.2700210	0.2637314	-18.7397986	16.6590368	1.0907246	-0.4130686	1.1663215	-1.0073103
0.6135923	9.3299279	-3.5989498	4.3716033	2.5907202	0.6824898	2.6791087	0.2634363	0.2575841	-19.0223358	16.6724174	0.9606400	-0.3705598	1.0296328	-0.9963932
0.6155341	9.3076695	-3.6561294	4.2749119	2.6167459	0.6723588	2.7017449	0.2569446	0.2515040	-19.3029727	16.6843785	0.8269965	-0.3248511	0.8885108	-0.9853848
0.6174758	9.2850607	-3.7131714	4.1773960	2.6426316	0.6620989	2.7243122	0.2505453	0.2454918	-19.5815971	16.6949459	0.6896709	-0.2758051	0.7427748	-0.9742751
0.6194176	9.2621023	-3.7700735	4.0790488	2.6683661	0.6517159	2.7468002	0.2442378	0.2395481	-19.8580942	16.7041449	0.5485382	-0.2232787	0.5922394	-0.9630539
0.6213593	9.2387952	-3.8268337	3.9798637	2.6939376	0.6412157	2.7691979	0.2380217	0.2336736	-20.1323466	16.7119998	0.4034710	-0.1671232	0.4367139	-0.9517108
0.6233011	9.2151403	-3.8834499	3.8798339	2.7193340	0.6306048	2.7914942	0.2318968	0.2278691	-20.4042349	16.7185345	0.2543407	-0.1071845	0.2760031	-0.9402352
0.6252428	9.1911384	-3.9399198	3.7789528	2.7445430	0.6198901	2.8136773	0.2258628	0.2221355	-20.6736367	16.7237719	0.1010173	-0.0433026	0.1099073	-0.9286162
0.6271845	9.1667905	-3.9962414	3.6772140	2.7695520	0.6090788	2.8357354	0.2199196	0.2164736	-20.9404276	16.7277345	-0.0566305	0.0246879	0.0617779	-0.9168426
0.6291263	9.1420974	-4.0524125	3.5746110	2.7943479	0.5981785	2.8576560	0.2140673	0.2108845	-21.2044808	16.7304441	-0.2187346	0.0969584	0.2392608	-0.9049030
0.6310680	9.1170602	-4.1084311	3.4711375	2.8189175	0.5871973	2.8794265	0.2083059	0.2053691	-21.4656669	16.7319218	-0.3854275	0.1736857	0.4227541	-0.8927855
0.6330098	9.0916797	-4.1642949	3.3667872	2.8432472	0.5761438	2.9010336	0.2026358	0.1999287	-21.7238546	16.7321884	-0.5568418	0.2550523	0.6124740	-0.8804783
0.6349515	9.0659569	-4.2200020	3.2615540	2.8673229	0.5650269	2.9224640	0.1970573	0.1945645	-21.9789099	16.7312639	-0.7331099	0.3412465	0.8086405	-0.8679688
0.6368933	9.0398928	-4.2755503	3.1554319	2.8911304	0.5538562	2.9437037	0.1915708	0.1892776	-22.2306971	16.7291680	-0.9143641	0.4324621	1.0114767	-0.8552444
0.6388350	9.0134884	-4.3309375	3.0484149	2.9146551	0.5426415	2.9647385	0.1861769	0.1840695	-22.4790780	16.7259198	-1.1007354	0.5288982	1.2212092	-0.8422920
0.6407768	8.9867445	-4.3861617	2.9404974	2.9378823	0.5313933	2.9855537	0.1808763	0.1789416	-22.7239127	16.7215380	-1.2923541	0.6307596	1.4380671	-0.8290981
0.6427185	8.9596624	-4.4412207	2.8316735	2.9607966	0.5201224	3.0061344	0.1756698	0.1738955	-22.9650589	16.7160407	-1.4893488	0.7382565	1.6622823	-0.8156488
0.6446603	8.9322429	-4.4961126	2.7219380	2.9833828	0.5088404	3.0264651	0.1705582	0.1689326	-23.2023730	16.7094458	-1.6918464	0.8516040	1.8940892	-0.8019298
0.6466020	8.9044871	-4.5508352	2.6112852	3.0056249	0.4975592	3.0465302	0.1655427	0.1640549	-23.4357090	16.7017705	-1.8999716	0.9710228	2.1337238	-0.7879262
0.6485438	8.8763961	-4.6053864	2.4997101	3.0275070	0.4862913	3.0663134	0.1606243	0.1592639	-23.6649198	16.6930320	-2.1138466	1.0967383	2.3814244	-0.7736229
0.6504855	8.8479709	-4.6597642	2.3872076	3.0490128	0.4750496	3.0857983	0.1558044	0.1545617	-23.8898564	16.6832468	-2.3335908	1.2289808	2.6374305	-0.7590039
0.6524273	8.8192125	-4.7139666	2.2737727	3.0701258	0.4638479	3.1049681	0.1510843	0.1499502	-24.1103684	16.6724311	-2.5593204	1.3679855	2.9019830	-0.7440529
0.6543690	8.7901222	-4.7679915	2.1594007	3.0908291	0.4527002	3.1238057	0.1464656	0.1454315	-24.3263041	16.6606008	-2.7911481	1.5139920	3.1753235	-0.7287529
0.6563108	8.7607008	-4.8218370	2.0440872	3.1111057	0.4416212	3.1422934	0.1419499	0.1410078	-24.5375106	16.6477715	-3.0291827	1.6672444	3.4576946	-0.7130861
0.6582525	8.7309497	-4.8755008	1.9278276	3.1309385	0.4306262	3.1604137	0.1375390	0.1366815	-24.7438340	16.6339584	-3.2735287	1.8279909	3.7493388	-0.6970342
0.6601943	8.7008698	-4.9289811	1.8106180	3.1503098	0.4197311	3.1781482	0.1332349	0.1324548	-24.9451193	16.6191765	-3.5242863	1.9964838	4.0504989	-0.6805782
0.6621360	8.6704624	-4.9822759	1.6924542	3.1692021	0.4089523	3.1954787	0.1290395	0.1283304	-25.1412109	16.6034404	-3.7815505	2.1729791	4.3614174	-0.6636981
0.6640778	8.6397285	-5.0353830	1.5733327	3.1875976	0.3983069	3.2123864	0.1249552	0.1243109	-25.3319525	16.5867644	-4.0454112	2.3577362	4.6823361	-0.6463732
0.6660195	8.6086693	-5.0883006	1.4532498	3.2054781	0.3878125	3.2288525	0.1209843	0.1203991	-25.5171873	16.5691626	-4.3159527	2.5510181	5.0134959	-0.6285818
0.6679613	8.5772860	-5.1410266	1.3322023	3.2228257	0.3774873	3.2448578	0.1171293	0.1165980	-25.6967583	16.5506488	-4.5932534	2.7530906	5.3551363	-0.6103012
0.6699030	8.5455798	-5.1935591	1.2101871	3.2396219	0.3673502	3.2603828	0.1133929	0.1129107	-25.8705084	16.5312366	-4.8773855	2.9642222	5.7074953	-0.5915078
0.6718448	8.5135518	-5.2458960	1.0872015	3.2558483	0.3574207	3.2754081	0.1097781	0.1093402	-26.0382802	16.5109392	-5.1684145	3.1846840	6.0708089	-0.5721768
0.6737865	8.4812033	-5.2980354	0.9632428	3.2714866	0.3477188	3.2899138	0.1062877	0.1058901	-26.1999170	16.4897696	-5.4663989	3.4147493	6.4453107	-0.5522822
0.6757282	8.4485356	-5.3499754	0.8383090	3.2865180	0.3382651	3.3038801	0.1029251	0.1025639	-26.3552621	16.4677407	-5.7713901	3.6546930	6.8312315	-0.5317968
0.6776700	8.4155497	-5.4017139	0.7123979	3.3009240	0.3290810	3.3172870	0.0996936	0.0993653	-26.5041597	16.4448651	-6.0834317	3.9047915	7.2287992	-0.5106920
0.6796117	8.3822470	-5.4532490	0.5855078	3.3146858	0.3201883	3.3301145	0.0965969	0.0962981	-26.6464545	16.4211550	-6.4025594	4.1653224	7.6382378	-0.4889378
0.6815535	8.3486286	-5.5045789	0.4576375	3.3277849	0.3116096	3.3423424	0.0936387	0.0933665	-26.7819925	16.3966226	-6.7288005	4.4365638	8.0597677	-0.4665027
0.6834952	8.3146960	-5.5557015	0.3287858	3.3402024	0.3033679	3.3539505	0.0908232	0.0905747	-26.9106205	16.3712798	-7.0621737	4.7187943	8.4936044	-0.4433535
0.6854370	8.2804504	-5.6066149	0.1989519	3.3519198	0.2954870	3.3649188	0.0881546	0.0879273	-27.0321870	16.3451383	-7.4026884	5.0122920	8.9399590	-0.4194554
0.6873787	8.2458929	-5.6573172	0.0681355	3.3629184	0.2879911	3.3752273	0.0856373	0.0854288	-27.1465421	16.3182095	-7.7503448	5.3173346	9.3990368	-0.3947716
0.6893205	8.2110251	-5.7078066	-0.0636636	3.3731798	0.2809052	3.3848559	0.0832761	0.0830844	-27.2535373	16.2905047	-8.1051332	5.6341986	9.8710373	-0.3692635
0.6912622	8.1758480	-5.7580810	-0.1964451	3.3826854	0.2742546	3.3937850	0.0810760	0.0808991	-27.3530267	16.2620349	-8.4670335	5.9631586	10.3561536	-0.3428905
0.6932040	8.1403632	-5.8081387	-0.3302084	3.3914171	0.2680655	3.4019949	0.0790423	0.0788783	-27.4448662	16.2328110	-8.8360151	6.3044872	10.8545715	-0.3156096
0.6951457	8.1045719	-5.8579777	-0.4649524	3.3993567	0.2623644	3.4094664	0.0771806	0.0770279	-27.5289144	16.2028437	-9.2120364	6.6584540	11.3664693	-0.2873756
0.6970875	8.0684754	-5.9075961	-0.6006758	3.4064862	0.2571784	3.4161804	0.0754967	0.0753537	-27.6050325	16.1721433	-9.5950442	7.0253250	11.8920169	-0.2581410
0.6990292	8.0320752	-5.9569921	-0.7373767	3.4127878	0.2525353	3.4221185	0.0739968	0.0738622	-27.6730848	16.1407202	-9.9849737	7.4053623	12.4313752	-0.2278555
0.7009710	7.9953726	-6.0061638	-0.8750530	3.4182442	0.2484633	3.4272624	0.0726874	0.0725598	-27.7329384	16.1085842	-10.3817473	7.7988227	12.9846954	-0.1964662
